"Time [s]","U1_tRMS@AC [V]","U2_tRMS@AC [V]","U3_tRMS@AC [V]","I1_tRMS@AC [A]","I2_tRMS@AC [A]","I3_tRMS@AC [A]","P_t@AC [W]","Q_t@AC [var]","S_t@AC [VA]","F_fund@AC [Hz]"
0.742600,253.539,253.393,253.708,17.541,17.547,17.619,13356.854,436.570,13363.987,50.000
0.762600,253.540,253.394,253.710,17.538,17.550,17.625,13358.201,431.207,13365.159,50.000
0.782600,253.539,253.393,253.708,17.538,17.550,17.622,13357.681,428.515,13364.553,50.000
0.802600,253.539,253.392,253.709,17.539,17.543,17.618,13354.828,433.590,13361.864,50.000
0.822600,253.542,253.393,253.708,17.542,17.545,17.622,13357.196,436.208,13364.317,50.000
0.842600,253.539,253.392,253.704,17.542,17.544,17.625,13357.606,433.178,13364.628,50.000
0.862600,253.538,253.392,253.708,17.540,17.544,17.622,13356.512,435.434,13363.607,50.000
0.882600,253.536,253.393,253.707,17.539,17.550,17.623,13357.811,438.668,13365.012,50.000
0.902600,253.538,253.392,253.709,17.540,17.545,17.621,13356.367,434.946,13363.447,50.000
0.922600,253.539,253.392,253.707,17.538,17.539,17.618,13353.342,439.517,13360.573,50.000
0.942600,253.540,253.390,253.707,17.541,17.554,17.624,13359.415,440.752,13366.684,50.000
0.962600,253.539,253.393,253.710,17.534,17.542,17.618,13353.180,438.318,13360.372,50.000
0.982600,253.539,253.391,253.706,17.537,17.536,17.622,13353.357,439.177,13360.577,50.000
1.002600,253.536,253.389,253.705,17.535,17.547,17.606,13351.687,439.737,13358.926,50.000
1.022600,253.537,253.389,253.704,17.535,17.539,17.606,13349.415,435.817,13356.527,50.000
1.042600,253.535,253.392,253.706,17.537,17.537,17.601,13348.338,439.493,13355.571,50.000
1.062600,253.520,253.374,253.688,17.494,17.569,17.615,13345.878,505.477,13355.447,50.000
1.082600,253.517,253.369,253.681,17.528,17.535,17.597,13341.050,498.466,13350.359,50.000
1.102600,253.519,253.371,253.687,17.527,17.534,17.601,13341.665,502.604,13351.129,50.000
1.122600,253.522,253.373,253.688,17.531,17.531,17.595,13340.422,505.626,13350.001,50.000
1.142600,253.524,253.376,253.689,17.524,17.535,17.595,13339.851,506.372,13349.458,50.000
1.162600,253.526,253.376,253.690,17.521,17.533,17.593,13338.096,505.589,13347.675,50.000
1.182600,253.527,253.378,253.692,17.521,17.528,17.590,13336.083,505.859,13345.673,50.000
1.202600,253.527,253.380,253.695,17.523,17.526,17.589,13336.117,505.622,13345.699,50.000
1.222600,253.547,253.396,253.713,17.549,17.492,17.588,13337.341,430.398,13344.283,49.999
1.242600,253.557,253.404,253.723,17.531,17.534,17.593,13345.014,431.730,13351.995,50.000
1.262600,253.554,253.404,253.720,17.530,17.540,17.592,13345.971,432.762,13352.985,50.000
1.282600,253.551,253.403,253.717,17.532,17.541,17.595,13347.251,436.194,13354.377,50.000
1.302600,253.549,253.400,253.717,17.534,17.541,17.604,13349.881,437.961,13357.062,50.000
1.322600,253.547,253.397,253.713,17.538,17.542,17.598,13349.489,437.393,13356.653,50.000
1.342600,253.545,253.396,253.715,17.538,17.542,17.609,13352.141,435.861,13359.253,50.000
1.362600,253.544,253.395,253.712,17.540,17.543,17.609,13352.879,436.116,13359.998,50.000
1.382600,253.547,253.396,253.716,17.544,17.542,17.609,13353.858,439.007,13361.073,50.000
1.402600,253.542,253.396,253.714,17.544,17.546,17.616,13356.438,438.041,13363.619,50.000
1.422600,253.542,253.395,253.712,17.535,17.543,17.615,13353.182,435.574,13360.284,50.000
1.442600,253.542,253.394,253.715,17.537,17.544,17.613,13353.521,432.983,13360.539,50.000
1.462600,253.541,253.393,253.713,17.541,17.543,17.613,13354.300,434.866,13361.378,50.000
1.482600,253.540,253.393,253.714,17.543,17.547,17.611,13355.256,436.749,13362.395,50.000
1.502600,253.538,253.391,253.714,17.542,17.548,17.616,13356.332,436.760,13363.472,50.000
1.522600,253.537,253.391,253.715,17.531,17.544,17.616,13352.732,429.442,13359.637,50.000
1.542600,253.539,253.391,253.713,17.545,17.546,17.612,13355.658,433.270,13362.684,50.000
1.562600,253.540,253.391,253.714,17.541,17.551,17.620,13357.949,434.681,13365.020,50.000
1.582600,253.541,253.392,253.714,17.541,17.545,17.619,13356.538,430.574,13363.477,50.000
1.602600,253.539,253.392,253.714,17.543,17.540,17.615,13354.619,432.716,13361.628,50.000
1.622600,253.538,253.391,253.714,17.542,17.549,17.613,13356.058,432.659,13363.063,50.000
1.642600,253.536,253.391,253.713,17.541,17.544,17.615,13355.065,431.554,13362.036,50.000
1.662600,253.537,253.390,253.716,17.535,17.538,17.615,13352.136,434.333,13359.198,50.000
1.682600,253.538,253.389,253.716,17.534,17.548,17.610,13352.955,435.076,13360.041,50.000
1.702600,253.539,253.390,253.716,17.534,17.548,17.609,13352.921,430.820,13359.869,50.000
1.722600,253.537,253.390,253.718,17.535,17.545,17.615,13353.650,433.322,13360.680,50.000
1.742600,253.538,253.391,253.718,17.536,17.548,17.611,13353.612,437.873,13360.789,50.000
1.762600,253.539,253.392,253.721,17.535,17.552,17.615,13355.514,436.712,13362.652,50.000
1.782600,253.538,253.393,253.718,17.535,17.544,17.617,13353.947,430.981,13360.900,50.000
1.802600,253.537,253.393,253.719,17.532,17.542,17.608,13350.646,429.990,13357.569,50.000
1.822600,253.539,253.391,253.721,17.540,17.547,17.614,13355.478,427.188,13362.308,50.000
1.842600,253.537,253.391,253.720,17.537,17.542,17.610,13352.510,427.867,13359.363,50.000
1.862600,253.538,253.392,253.722,17.539,17.544,17.609,13352.914,430.091,13359.839,50.000
1.882600,253.539,253.394,253.721,17.534,17.546,17.613,13353.452,431.636,13360.427,50.000
1.902600,253.540,253.392,253.724,17.537,17.544,17.606,13351.841,433.651,13358.882,50.000
1.922600,253.539,253.393,253.724,17.534,17.545,17.607,13351.683,429.465,13358.588,50.000
1.942600,253.538,253.393,253.728,17.538,17.548,17.613,13355.240,432.596,13362.245,50.000
1.962600,253.538,253.392,253.726,17.536,17.543,17.612,13352.902,430.643,13359.845,50.000
1.982600,253.538,253.393,253.724,17.536,17.546,17.606,13352.184,430.036,13359.106,50.000
2.002600,253.537,253.391,253.727,17.538,17.541,17.600,13350.069,429.388,13356.973,50.000
2.022600,253.538,253.394,253.728,17.542,17.548,17.600,13352.581,432.335,13359.579,50.000
2.042600,253.540,253.394,253.730,17.537,17.542,17.603,13351.042,429.988,13357.965,50.000
2.062600,253.541,253.394,253.731,17.528,17.544,17.608,13350.189,428.746,13357.073,50.000
2.082600,253.541,253.396,253.730,17.537,17.542,17.607,13351.891,428.462,13358.764,50.000
2.102600,253.538,253.394,253.732,17.538,17.539,17.606,13350.861,431.362,13357.828,50.000
2.122600,253.538,253.395,253.732,17.538,17.543,17.600,13350.437,431.396,13357.405,50.000
2.142600,253.537,253.393,253.732,17.530,17.542,17.604,13349.080,430.308,13356.014,50.000
2.162600,253.537,253.394,253.735,17.530,17.538,17.603,13348.087,430.840,13355.038,50.000
2.182600,253.541,253.394,253.735,17.540,17.540,17.602,13350.673,437.088,13357.826,50.000
2.202600,253.539,253.396,253.734,17.536,17.544,17.604,13351.223,432.496,13358.226,50.000
2.222600,253.542,253.395,253.737,17.532,17.539,17.606,13349.599,433.542,13356.637,50.000
2.242600,253.541,253.398,253.741,17.534,17.542,17.605,13350.448,438.806,13357.658,50.000
2.262600,253.538,253.394,253.737,17.530,17.541,17.608,13349.809,434.470,13356.877,50.000
2.282600,253.537,253.397,253.739,17.535,17.538,17.607,13350.597,432.517,13357.601,50.000
2.302600,253.541,253.395,253.738,17.535,17.539,17.603,13349.772,432.143,13356.765,50.000
2.322600,253.536,253.398,253.741,17.538,17.542,17.603,13351.236,432.840,13358.251,50.000
2.342600,253.540,253.397,253.740,17.528,17.538,17.607,13348.559,434.827,13355.639,50.000
2.362600,253.540,253.397,253.744,17.543,17.539,17.608,13352.964,435.814,13360.074,50.000
2.382600,253.541,253.398,253.747,17.542,17.545,17.612,13355.392,434.614,13362.461,50.000
2.402600,253.542,253.399,253.746,17.544,17.544,17.611,13355.487,433.189,13362.511,50.000
2.422600,253.543,253.397,253.745,17.539,17.548,17.605,13353.503,431.064,13360.459,50.000
2.442600,253.540,253.397,253.745,17.543,17.538,17.612,13354.019,430.930,13360.970,50.000
2.462600,253.541,253.398,253.744,17.540,17.545,17.608,13354.109,427.466,13360.949,50.000
2.482600,253.539,253.399,253.747,17.541,17.540,17.608,13353.196,428.259,13360.062,50.000
2.502600,253.541,253.400,253.748,17.539,17.542,17.609,13353.160,431.656,13360.135,50.000
2.522600,253.541,253.401,253.749,17.539,17.540,17.608,13352.557,435.724,13359.664,50.000
2.542600,253.541,253.399,253.751,17.540,17.541,17.607,13352.897,431.364,13359.863,50.000
2.562600,253.541,253.400,253.753,17.540,17.540,17.610,13353.342,428.477,13360.215,50.000
2.582600,253.541,253.399,253.754,17.542,17.534,17.607,13351.559,430.809,13358.508,50.000
2.602600,253.540,253.401,253.751,17.540,17.539,17.611,13353.191,435.434,13360.289,50.000
2.622600,253.537,253.400,253.755,17.533,17.536,17.609,13350.118,434.751,13357.195,50.000
2.642600,253.539,253.400,253.753,17.539,17.532,17.601,13348.774,432.911,13355.792,50.000
2.662600,253.542,253.401,253.758,17.539,17.539,17.616,13354.512,434.111,13361.565,50.000
2.682600,253.541,253.401,253.757,17.546,17.542,17.620,13357.777,434.147,13364.831,50.000
2.702600,253.538,253.402,253.758,17.539,17.542,17.616,13355.198,431.968,13362.183,50.000
2.722600,253.540,253.402,253.762,17.546,17.541,17.620,13358.017,436.248,13365.138,50.000
2.742600,253.540,253.401,253.760,17.541,17.537,17.618,13354.896,435.866,13362.007,50.000
2.762600,253.539,253.401,253.759,17.539,17.535,17.626,13355.896,436.061,13363.012,50.000
2.782600,253.539,253.401,253.761,17.542,17.534,17.617,13354.236,435.123,13361.323,50.000
2.802600,253.539,253.402,253.762,17.546,17.543,17.627,13359.846,435.489,13366.941,50.000
2.822600,253.540,253.403,253.763,17.540,17.541,17.624,13357.126,437.923,13364.303,50.000
2.842600,253.539,253.403,253.762,17.545,17.540,17.624,13358.051,438.029,13365.231,50.000
2.862600,253.522,253.389,253.749,17.503,17.579,17.625,13354.552,500.986,13363.945,50.001
2.882600,253.516,253.381,253.742,17.523,17.532,17.622,13346.902,499.342,13356.240,50.000
2.902600,253.520,253.384,253.744,17.533,17.524,17.611,13344.495,503.540,13353.991,50.000
2.922600,253.523,253.388,253.747,17.531,17.537,17.611,13347.602,502.431,13357.055,50.000
2.942600,253.523,253.388,253.746,17.522,17.525,17.615,13343.384,500.120,13352.753,50.000
2.962600,253.526,253.390,253.752,17.522,17.517,17.608,13339.446,503.654,13348.951,50.000
2.982600,253.528,253.393,253.754,17.523,17.526,17.600,13340.136,502.088,13349.581,50.000
3.002600,253.528,253.394,253.757,17.521,17.531,17.605,13342.226,500.814,13351.621,50.000
3.022600,253.551,253.413,253.775,17.561,17.486,17.587,13340.031,430.959,13346.990,50.000
3.042600,253.556,253.421,253.784,17.533,17.526,17.603,13347.164,433.002,13354.186,50.000
3.062600,253.553,253.420,253.784,17.535,17.536,17.612,13352.621,434.029,13359.674,50.000
3.082600,253.551,253.415,253.776,17.535,17.533,17.606,13350.162,431.148,13357.122,50.000
3.102600,253.548,253.417,253.779,17.542,17.528,17.610,13351.604,435.139,13358.692,50.000
3.122600,253.547,253.415,253.777,17.531,17.538,17.608,13350.961,433.147,13357.985,50.000
3.142600,253.547,253.414,253.776,17.533,17.533,17.612,13350.964,432.112,13357.955,50.000
3.162600,253.549,253.413,253.777,17.545,17.535,17.618,13355.943,435.807,13363.052,50.000
3.182600,253.546,253.413,253.776,17.533,17.537,17.614,13352.518,432.026,13359.505,50.000
3.202600,253.544,253.414,253.778,17.540,17.537,17.614,13354.521,427.289,13361.355,50.000
3.222600,253.545,253.414,253.778,17.536,17.536,17.614,13352.961,433.519,13359.997,50.000
3.242600,253.544,253.412,253.777,17.539,17.535,17.608,13352.200,433.141,13359.225,50.000
3.262600,253.544,253.411,253.773,17.537,17.533,17.610,13351.437,434.384,13358.501,50.000
3.282600,253.541,253.408,253.777,17.534,17.540,17.612,13352.843,436.090,13359.962,50.000
3.302600,253.544,253.410,253.775,17.539,17.543,17.611,13354.650,435.025,13361.733,50.000
3.322600,253.544,253.409,253.773,17.533,17.538,17.614,13352.314,436.677,13359.453,50.000
3.342600,253.542,253.411,253.778,17.542,17.536,17.613,13354.443,435.213,13361.533,50.000
3.362600,253.543,253.411,253.775,17.531,17.540,17.606,13350.708,434.025,13357.762,50.000
3.382600,253.542,253.411,253.777,17.533,17.533,17.613,13351.184,432.187,13358.177,50.000
3.402600,253.543,253.410,253.775,17.537,17.541,17.611,13353.657,434.834,13360.734,50.000
3.422600,253.542,253.409,253.775,17.534,17.542,17.608,13352.554,431.555,13359.526,50.000
3.442600,253.540,253.410,253.775,17.526,17.541,17.609,13350.640,427.712,13357.489,50.000
3.462600,253.541,253.409,253.773,17.534,17.537,17.613,13352.445,430.416,13359.380,50.000
3.482600,253.541,253.411,253.778,17.533,17.541,17.612,13352.731,433.970,13359.781,50.000
3.502600,253.541,253.412,253.776,17.532,17.544,17.609,13352.654,431.702,13359.631,50.000
3.522600,253.543,253.412,253.773,17.529,17.539,17.611,13351.204,432.261,13358.200,50.000
3.542600,253.541,253.413,253.778,17.531,17.539,17.610,13351.488,435.458,13358.587,50.000
3.562600,253.541,253.411,253.775,17.530,17.544,17.610,13352.500,433.273,13359.528,50.000
3.582600,253.542,253.409,253.773,17.537,17.545,17.608,13354.024,432.804,13361.036,50.000
3.602600,253.540,253.410,253.773,17.527,17.542,17.607,13350.237,431.464,13357.207,50.000
3.622600,253.543,253.411,253.776,17.533,17.539,17.612,13352.396,436.082,13359.515,50.000
3.642600,253.543,253.413,253.776,17.529,17.539,17.614,13351.775,434.859,13358.855,50.000
3.662600,253.543,253.409,253.776,17.532,17.545,17.614,13354.000,434.757,13361.075,50.000
3.682600,253.543,253.412,253.776,17.533,17.542,17.620,13355.131,433.407,13362.162,50.000
3.702600,253.541,253.414,253.774,17.532,17.540,17.614,13352.672,434.409,13359.737,50.000
3.722600,253.543,253.412,253.775,17.540,17.544,17.619,13357.048,438.808,13364.254,50.000
3.742600,253.543,253.410,253.771,17.533,17.546,17.615,13354.642,436.576,13361.776,50.000
3.762600,253.540,253.411,253.774,17.533,17.540,17.622,13354.833,438.011,13362.014,50.000
3.782600,253.544,253.409,253.771,17.533,17.537,17.614,13352.076,440.732,13359.348,50.000
3.802600,253.542,253.411,253.774,17.525,17.547,17.612,13352.311,439.197,13359.532,50.000
3.822600,253.543,253.413,253.774,17.539,17.544,17.617,13356.246,435.953,13363.359,50.000
3.842600,253.542,253.412,253.771,17.540,17.544,17.617,13356.591,438.914,13363.801,50.000
3.862600,253.541,253.413,253.771,17.537,17.548,17.616,13356.639,436.468,13363.769,50.000
3.882600,253.542,253.412,253.774,17.532,17.543,17.617,13354.151,436.935,13361.298,50.000
3.902600,253.542,253.412,253.774,17.537,17.543,17.617,13355.693,438.841,13362.901,50.000
3.922600,253.542,253.414,253.775,17.537,17.549,17.614,13356.461,437.720,13363.632,50.000
3.942600,253.540,253.413,253.775,17.533,17.542,17.620,13354.867,437.537,13362.033,50.000
3.962600,253.543,253.417,253.779,17.535,17.540,17.621,13355.439,440.850,13362.713,50.000
3.982600,253.541,253.416,253.776,17.542,17.541,17.606,13353.336,442.299,13360.659,50.000
4.002600,253.541,253.419,253.779,17.525,17.542,17.609,13350.434,435.117,13357.522,50.000
4.022600,253.543,253.417,253.779,17.538,17.544,17.614,13355.487,434.732,13362.561,50.000
4.042600,253.542,253.418,253.777,17.539,17.550,17.608,13355.397,440.035,13362.645,50.000
4.062600,253.542,253.418,253.776,17.525,17.539,17.606,13349.150,430.887,13356.103,50.000
4.082600,253.541,253.418,253.774,17.544,17.540,17.607,13354.053,433.303,13361.080,50.000
4.102600,253.539,253.418,253.777,17.536,17.545,17.602,13352.278,434.935,13359.360,50.000
4.122600,253.542,253.417,253.775,17.533,17.543,17.606,13352.014,431.415,13358.981,50.000
4.142600,253.542,253.419,253.777,17.535,17.533,17.605,13349.613,435.030,13356.699,50.000
4.162600,253.542,253.419,253.778,17.526,17.540,17.605,13349.121,432.266,13356.117,50.000
4.182600,253.541,253.418,253.779,17.532,17.543,17.610,13352.715,429.662,13359.626,50.000
4.202600,253.542,253.420,253.777,17.531,17.538,17.603,13349.466,433.007,13356.486,50.000
4.222600,253.542,253.418,253.775,17.538,17.539,17.608,13352.658,435.164,13359.747,50.000
4.242600,253.540,253.421,253.778,17.529,17.545,17.604,13351.072,432.028,13358.060,50.000
4.262600,253.543,253.422,253.776,17.539,17.541,17.605,13352.748,433.756,13359.792,50.000
4.282600,253.542,253.422,253.775,17.533,17.538,17.607,13351.249,431.812,13358.230,50.000
4.302600,253.542,253.420,253.778,17.535,17.533,17.605,13349.657,432.346,13356.656,50.000
4.322600,253.542,253.423,253.774,17.539,17.540,17.599,13351.098,435.415,13358.195,50.000
4.342600,253.543,253.423,253.775,17.534,17.539,17.600,13349.739,433.429,13356.773,50.000
4.362600,253.542,253.423,253.773,17.536,17.538,17.601,13350.486,428.741,13357.368,50.000
4.382600,253.542,253.422,253.772,17.537,17.543,17.597,13350.711,434.065,13357.766,50.000
4.402600,253.539,253.421,253.772,17.530,17.539,17.602,13349.145,434.011,13356.198,50.000
4.422600,253.544,253.422,253.770,17.539,17.544,17.598,13351.638,435.135,13358.727,50.000
4.442600,253.543,253.423,253.772,17.536,17.546,17.606,13353.341,433.406,13360.372,50.000
4.462600,253.544,253.422,253.770,17.536,17.542,17.595,13349.957,433.930,13357.008,50.000
4.482600,253.544,253.423,253.771,17.533,17.545,17.598,13350.564,431.155,13357.525,50.000
4.502600,253.543,253.423,253.769,17.535,17.538,17.600,13349.656,434.606,13356.729,50.000
4.522600,253.544,253.422,253.768,17.534,17.542,17.595,13349.214,433.870,13356.263,50.000
4.542600,253.542,253.423,253.767,17.529,17.544,17.602,13350.160,433.707,13357.203,50.000
4.562600,253.541,253.423,253.766,17.538,17.543,17.604,13352.568,434.002,13359.619,50.000
4.582600,253.541,253.423,253.767,17.534,17.541,17.598,13349.610,434.688,13356.687,50.000
4.602600,253.543,253.424,253.764,17.539,17.543,17.597,13351.019,437.044,13358.170,50.000
4.622600,253.543,253.424,253.765,17.533,17.540,17.599,13349.447,434.500,13356.517,50.000
4.642600,253.543,253.423,253.764,17.537,17.545,17.603,13352.483,439.011,13359.698,50.000
4.662600,253.524,253.408,253.746,17.495,17.580,17.608,13348.691,503.904,13358.199,50.001
4.682600,253.520,253.400,253.740,17.527,17.532,17.597,13341.655,502.730,13351.124,50.000
4.702600,253.517,253.402,253.739,17.517,17.529,17.593,13337.477,503.428,13346.974,50.000
4.722600,253.523,253.402,253.744,17.518,17.529,17.595,13338.198,505.483,13347.772,50.000
4.742600,253.525,253.404,253.741,17.519,17.530,17.594,13338.711,504.661,13348.254,50.000
4.762600,253.530,253.409,253.745,17.519,17.527,17.600,13339.250,505.465,13348.823,50.000
4.782600,253.531,253.411,253.749,17.519,17.529,17.593,13338.228,506.312,13347.833,50.000
4.802600,253.532,253.413,253.747,17.511,17.530,17.593,13336.659,503.552,13346.162,50.000
4.822600,253.551,253.428,253.766,17.553,17.490,17.590,13339.922,434.100,13346.983,49.999
4.842600,253.556,253.436,253.770,17.538,17.535,17.601,13350.424,439.036,13357.641,50.000
4.862600,253.555,253.434,253.766,17.528,17.542,17.595,13348.045,430.427,13354.982,50.000
4.882600,253.550,253.431,253.765,17.523,17.534,17.606,13347.286,431.665,13354.265,50.000
4.902600,253.549,253.429,253.761,17.531,17.534,17.599,13347.435,434.715,13354.512,50.000
4.922600,253.552,253.428,253.758,17.528,17.541,17.602,13349.510,431.612,13356.485,50.000
4.942600,253.553,253.428,253.756,17.532,17.538,17.605,13350.504,430.631,13357.447,50.000
4.962600,253.548,253.427,253.760,17.532,17.537,17.605,13350.040,432.950,13357.059,50.000
4.982600,253.547,253.426,253.754,17.535,17.540,17.604,13351.011,433.075,13358.033,50.000
5.002600,253.545,253.425,253.754,17.528,17.538,17.607,13349.453,434.361,13356.519,50.000
5.022600,253.544,253.422,253.750,17.535,17.540,17.606,13351.327,437.145,13358.481,50.000
5.042600,253.542,253.421,253.750,17.533,17.551,17.606,13353.430,437.904,13360.607,50.000
5.062600,253.544,253.419,253.747,17.534,17.541,17.609,13351.831,437.401,13358.993,50.000
5.082600,253.545,253.418,253.743,17.532,17.541,17.606,13350.481,438.277,13357.673,50.000
5.102600,253.546,253.421,253.746,17.537,17.544,17.608,13353.446,439.402,13360.674,50.000
5.122600,253.542,253.419,253.743,17.528,17.543,17.609,13350.819,432.857,13357.834,50.000
5.142600,253.544,253.418,253.740,17.536,17.544,17.604,13351.649,436.184,13358.772,50.000
5.162600,253.540,253.418,253.740,17.534,17.538,17.598,13348.383,436.637,13355.522,50.000
5.182600,253.540,253.416,253.736,17.537,17.543,17.609,13352.723,440.512,13359.986,50.000
5.202600,253.540,253.415,253.738,17.530,17.537,17.604,13348.283,440.610,13355.554,50.000
5.222600,253.540,253.414,253.734,17.540,17.546,17.606,13353.433,441.403,13360.726,50.000
5.242600,253.541,253.415,253.735,17.534,17.547,17.615,13354.540,437.810,13361.715,50.000
5.262600,253.542,253.415,253.733,17.530,17.536,17.605,13348.337,437.143,13355.493,50.000
5.282600,253.543,253.415,253.734,17.532,17.534,17.595,13345.813,437.161,13352.972,50.000
5.302600,253.541,253.415,253.736,17.525,17.539,17.607,13348.719,433.869,13355.769,50.000
5.322600,253.540,253.413,253.730,17.531,17.540,17.610,13350.790,431.258,13357.753,50.000
5.342600,253.540,253.412,253.729,17.529,17.539,17.610,13350.140,434.254,13357.200,50.000
5.362600,253.539,253.412,253.729,17.540,17.543,17.610,13353.807,434.352,13360.869,50.000
5.382600,253.540,253.412,253.727,17.530,17.542,17.612,13351.619,429.554,13358.527,50.000
5.402600,253.541,253.412,253.727,17.537,17.546,17.613,13354.407,433.226,13361.433,50.000
5.422600,253.542,253.411,253.726,17.533,17.546,17.612,13353.201,436.374,13360.330,50.000
5.442600,253.542,253.412,253.726,17.529,17.543,17.614,13351.909,433.310,13358.938,50.000
5.462600,253.543,253.411,253.724,17.540,17.550,17.614,13356.720,432.795,13363.730,50.000
5.482600,253.541,253.411,253.723,17.537,17.552,17.609,13354.945,434.234,13362.003,50.000
5.502600,253.541,253.409,253.721,17.531,17.549,17.611,13352.962,434.774,13360.038,50.000
5.522600,253.538,253.407,253.720,17.536,17.547,17.614,13354.696,434.206,13361.753,50.000
5.542600,253.540,253.408,253.720,17.542,17.550,17.611,13356.257,434.237,13363.313,50.000
5.562600,253.539,253.407,253.717,17.538,17.547,17.611,13354.231,436.131,13361.352,50.000
5.582600,253.540,253.407,253.720,17.534,17.551,17.616,13355.442,434.155,13362.497,50.000
5.602600,253.540,253.407,253.716,17.537,17.545,17.620,13355.713,431.443,13362.680,50.000
5.622600,253.541,253.407,253.717,17.535,17.542,17.613,13352.917,435.230,13360.009,50.000
5.642600,253.540,253.405,253.715,17.534,17.547,17.613,13353.732,433.804,13360.776,50.000
5.662600,253.538,253.404,253.713,17.532,17.545,17.619,13354.351,432.794,13361.362,50.000
5.682600,253.539,253.404,253.716,17.537,17.541,17.612,13352.613,437.549,13359.780,50.000
5.702600,253.540,253.405,253.712,17.535,17.551,17.611,13354.182,438.053,13361.364,50.000
5.722600,253.538,253.404,253.714,17.530,17.549,17.613,13352.985,437.576,13360.153,50.000
5.742600,253.541,253.404,253.711,17.541,17.549,17.614,13355.950,438.848,13363.158,50.000
5.762600,253.541,253.405,253.710,17.535,17.556,17.611,13355.500,438.217,13362.688,50.000
5.782600,253.541,253.404,253.710,17.532,17.552,17.609,13353.408,436.418,13360.538,50.000
5.802600,253.540,253.402,253.709,17.540,17.551,17.612,13356.009,437.134,13363.160,50.000
5.822600,253.540,253.399,253.708,17.545,17.551,17.615,13357.723,439.881,13364.964,50.000
