"Time [s]","U1_tRMS@AC [V]","U2_tRMS@AC [V]","U3_tRMS@AC [V]","I1_tRMS@AC [A]","I2_tRMS@AC [A]","I3_tRMS@AC [A]","P_t@AC [W]","Q_t@AC [var]","S_t@AC [VA]","F_fund@AC [Hz]"
3.582600,230.605,230.450,230.785,19.230,19.243,19.281,13312.520,407.749,13318.763,50.000
3.602600,230.602,230.449,230.788,19.227,19.247,19.288,13314.200,408.928,13320.479,50.000
3.622600,230.602,230.445,230.783,19.234,19.244,19.287,13315.143,407.958,13321.391,50.000
3.642600,230.601,230.445,230.786,19.233,19.243,19.286,13314.440,401.852,13320.503,50.000
3.662600,230.599,230.447,230.785,19.230,19.247,19.293,13316.063,404.474,13322.205,50.000
3.682600,230.599,230.444,230.785,19.233,19.240,19.286,13313.660,401.830,13319.723,50.000
3.702600,230.604,230.446,230.786,19.236,19.239,19.293,13315.715,402.627,13321.801,50.000
3.722600,230.601,230.444,230.785,19.231,19.249,19.286,13315.261,400.202,13321.273,50.000
3.742600,230.600,230.445,230.788,19.233,19.241,19.289,13314.722,402.616,13320.808,50.000
3.762600,230.597,230.445,230.784,19.233,19.244,19.284,13314.137,400.131,13320.148,50.000
3.782600,230.600,230.442,230.785,19.232,19.241,19.285,13313.384,403.918,13319.510,50.000
3.802600,230.598,230.442,230.787,19.228,19.241,19.287,13312.965,404.525,13319.109,50.000
3.822600,230.600,230.443,230.787,19.235,19.240,19.289,13314.677,407.319,13320.905,50.000
3.842600,230.600,230.443,230.789,19.237,19.247,19.291,13317.326,407.849,13323.570,50.000
3.862600,230.599,230.443,230.786,19.231,19.245,19.282,13313.368,406.218,13319.563,50.000
3.882600,230.599,230.443,230.791,19.232,19.243,19.285,13313.991,408.152,13320.246,50.000
3.902600,230.599,230.444,230.789,19.236,19.250,19.292,13317.968,405.318,13324.134,50.000
3.922600,230.599,230.444,230.787,19.235,19.246,19.290,13316.479,405.554,13322.653,50.000
3.942600,230.598,230.444,230.790,19.235,19.252,19.294,13318.979,404.868,13325.132,50.000
3.962600,230.598,230.443,230.788,19.240,19.253,19.287,13318.384,406.251,13324.578,50.000
3.982600,230.599,230.444,230.789,19.232,19.243,19.283,13313.400,408.251,13319.659,50.000
4.002600,230.597,230.444,230.787,19.230,19.248,19.286,13314.512,409.992,13320.822,50.000
4.022600,230.598,230.444,230.792,19.231,19.247,19.282,13313.993,404.702,13320.143,50.000
4.042600,230.600,230.445,230.794,19.230,19.242,19.284,13312.906,406.941,13319.124,50.000
4.062600,230.598,230.445,230.792,19.233,19.248,19.288,13315.771,406.566,13321.976,50.000
4.082600,230.597,230.445,230.794,19.233,19.246,19.282,13314.034,406.290,13320.231,50.000
4.102600,230.597,230.444,230.791,19.226,19.247,19.288,13314.239,407.620,13320.478,50.000
4.122600,230.597,230.444,230.795,19.230,19.244,19.283,13313.228,407.469,13319.462,50.000
4.142600,230.598,230.446,230.793,19.235,19.249,19.287,13316.446,407.957,13322.694,50.000
4.162600,230.595,230.445,230.795,19.229,19.240,19.284,13312.240,408.395,13318.503,50.000
4.182600,230.598,230.447,230.798,19.231,19.244,19.284,13313.659,409.092,13319.942,50.000
4.202600,230.599,230.446,230.797,19.229,19.243,19.281,13312.032,411.570,13318.393,50.000
4.222600,230.601,230.446,230.797,19.236,19.251,19.287,13317.257,411.601,13323.615,50.000
4.242600,230.597,230.446,230.796,19.235,19.247,19.286,13315.629,409.549,13321.926,50.000
4.262600,230.597,230.445,230.798,19.226,19.243,19.283,13312.080,410.239,13318.399,50.000
4.282600,230.599,230.446,230.799,19.230,19.244,19.281,13312.751,411.568,13319.111,50.000
4.302600,230.599,230.448,230.799,19.226,19.248,19.287,13314.190,410.591,13320.521,50.000
4.322600,230.599,230.447,230.802,19.232,19.247,19.283,13314.658,408.274,13320.916,50.000
4.342600,230.601,230.449,230.799,19.234,19.243,19.286,13315.039,407.165,13321.264,50.000
4.362600,230.599,230.447,230.806,19.237,19.243,19.285,13315.240,410.628,13321.570,50.000
4.382600,230.601,230.449,230.803,19.232,19.245,19.283,13313.961,410.610,13320.291,50.000
4.402600,230.600,230.448,230.803,19.237,19.249,19.287,13317.369,406.790,13323.580,50.000
4.422600,230.599,230.448,230.805,19.231,19.251,19.288,13316.524,408.680,13322.794,50.000
4.442600,230.598,230.447,230.801,19.242,19.244,19.283,13316.048,410.407,13322.370,50.000
4.462600,230.599,230.450,230.807,19.228,19.250,19.284,13314.763,411.935,13321.133,50.000
4.482600,230.600,230.451,230.806,19.230,19.243,19.292,13315.497,406.634,13321.705,50.000
4.502600,230.598,230.451,230.806,19.231,19.246,19.287,13315.221,407.236,13321.447,50.000
4.522600,230.601,230.451,230.808,19.238,19.245,19.285,13316.121,408.759,13322.394,50.000
4.542600,230.602,230.451,230.807,19.237,19.247,19.285,13316.441,409.226,13322.728,50.000
4.562600,230.601,230.452,230.809,19.237,19.250,19.288,13317.870,407.884,13324.115,50.000
4.582600,230.600,230.451,230.806,19.230,19.245,19.285,13314.255,406.937,13320.472,50.000
4.602600,230.600,230.452,230.810,19.239,19.243,19.287,13316.461,408.500,13322.726,50.000
4.622600,230.601,230.454,230.806,19.231,19.240,19.287,13313.835,406.982,13320.054,50.000
4.642600,230.603,230.453,230.809,19.230,19.239,19.286,13313.133,410.150,13319.449,50.000
4.662600,230.600,230.454,230.809,19.230,19.248,19.283,13314.790,406.798,13321.003,50.000
4.682600,230.601,230.452,230.810,19.234,19.238,19.286,13314.169,404.497,13320.312,50.000
4.702600,230.600,230.453,230.811,19.233,19.243,19.284,13314.649,404.427,13320.791,50.000
4.722600,230.601,230.452,230.808,19.233,19.247,19.289,13316.481,405.089,13322.642,50.000
4.742600,230.603,230.454,230.810,19.234,19.248,19.286,13316.444,403.791,13322.564,50.000
4.762600,230.600,230.453,230.809,19.232,19.247,19.288,13316.229,408.151,13322.483,50.000
4.782600,230.600,230.456,230.811,19.233,19.243,19.286,13314.903,409.561,13321.201,50.000
4.802600,230.602,230.456,230.813,19.231,19.246,19.283,13314.392,410.047,13320.705,50.000
4.822600,230.600,230.457,230.811,19.235,19.249,19.283,13316.295,406.594,13322.501,50.000
4.842600,230.603,230.457,230.816,19.226,19.247,19.284,13313.970,405.361,13320.139,50.000
4.862600,230.600,230.455,230.813,19.224,19.245,19.284,13313.123,403.758,13319.244,50.000
4.882600,230.600,230.456,230.814,19.233,19.247,19.289,13316.846,401.417,13322.895,50.000
4.902600,230.600,230.459,230.812,19.236,19.250,19.285,13317.271,402.540,13323.354,50.000
4.922600,230.600,230.457,230.810,19.233,19.243,19.283,13314.644,398.133,13320.595,50.000
4.942600,230.602,230.459,230.816,19.233,19.244,19.287,13315.813,399.016,13321.791,50.000
4.962600,230.603,230.459,230.814,19.232,19.247,19.281,13314.924,398.357,13320.881,50.000
4.982600,230.603,230.460,230.813,19.237,19.245,19.282,13315.568,401.135,13321.609,50.000
5.002600,230.602,230.460,230.816,19.235,19.250,19.288,13317.931,401.449,13323.979,50.000
5.022600,230.602,230.460,230.814,19.225,19.246,19.282,13313.311,399.446,13319.302,50.000
5.042600,230.593,230.447,230.800,19.213,19.238,19.319,13314.041,476.615,13322.569,50.001
5.062600,230.572,230.430,230.782,19.224,19.234,19.284,13304.939,513.556,13314.848,50.000
5.082600,230.574,230.433,230.789,19.219,19.240,19.287,13306.253,511.214,13316.069,50.000
5.102600,230.581,230.435,230.789,19.220,19.235,19.282,13304.146,515.522,13314.129,50.000
5.122600,230.583,230.442,230.794,19.219,19.234,19.278,13303.152,517.969,13313.232,50.000
5.142600,230.584,230.444,230.798,19.221,19.237,19.278,13304.498,517.022,13314.540,50.000
5.162600,230.586,230.445,230.798,19.214,19.230,19.277,13300.978,516.185,13310.990,50.000
5.182600,230.589,230.449,230.802,19.215,19.232,19.273,13300.900,519.756,13311.052,50.000
5.202600,230.601,230.460,230.816,19.240,19.239,19.236,13302.936,454.774,13310.707,49.999
5.222600,230.622,230.480,230.833,19.218,19.236,19.275,13308.573,406.002,13314.765,50.000
5.242600,230.621,230.478,230.828,19.220,19.238,19.280,13310.599,403.694,13316.719,50.000
5.262600,230.616,230.477,230.828,19.220,19.239,19.277,13310.351,401.007,13316.390,50.000
5.282600,230.616,230.477,230.827,19.225,19.241,19.279,13312.225,401.547,13318.279,50.000
5.302600,230.616,230.474,230.825,19.229,19.242,19.285,13314.508,404.453,13320.649,50.000
5.322600,230.612,230.474,230.826,19.228,19.242,19.282,13313.728,405.665,13319.906,50.000
5.342600,230.610,230.473,230.821,19.227,19.246,19.284,13314.748,404.004,13320.876,50.000
5.362600,230.609,230.472,230.823,19.227,19.246,19.282,13314.093,403.233,13320.197,50.000
5.382600,230.609,230.470,230.821,19.226,19.244,19.286,13314.292,403.808,13320.414,50.000
5.402600,230.607,230.470,230.816,19.224,19.245,19.280,13312.591,403.163,13318.694,50.000
5.422600,230.605,230.468,230.820,19.227,19.244,19.288,13314.667,404.815,13320.820,50.000
5.442600,230.606,230.469,230.815,19.226,19.248,19.286,13314.939,404.072,13321.069,50.000
5.462600,230.608,230.470,230.818,19.232,19.246,19.284,13315.629,401.850,13321.690,50.000
5.482600,230.606,230.468,230.816,19.222,19.248,19.285,13314.081,399.971,13320.088,50.000
5.502600,230.604,230.468,230.816,19.232,19.248,19.283,13315.915,400.306,13321.931,50.000
5.522600,230.604,230.469,230.817,19.231,19.243,19.289,13315.666,403.143,13321.768,50.000
5.542600,230.604,230.467,230.812,19.228,19.248,19.286,13315.393,400.966,13321.428,50.000
5.562600,230.605,230.467,230.813,19.228,19.244,19.290,13315.230,403.730,13321.350,50.000
5.582600,230.606,230.466,230.811,19.231,19.243,19.286,13314.772,403.239,13320.877,50.000
5.602600,230.606,230.468,230.813,19.230,19.246,19.287,13315.505,400.704,13321.533,50.000
5.622600,230.603,230.467,230.811,19.221,19.244,19.290,13313.914,400.764,13319.944,50.000
5.642600,230.605,230.467,230.809,19.233,19.244,19.286,13315.444,402.863,13321.537,50.000
5.662600,230.605,230.470,230.812,19.232,19.251,19.292,13318.316,405.410,13324.485,50.000
5.682600,230.603,230.466,230.808,19.225,19.248,19.293,13316.328,401.359,13322.376,50.000
5.702600,230.605,230.466,230.809,19.232,19.248,19.285,13316.153,400.562,13322.177,50.000
5.722600,230.604,230.465,230.806,19.229,19.242,19.284,13313.528,407.549,13319.765,50.000
5.742600,230.602,230.465,230.806,19.233,19.247,19.286,13316.054,403.852,13322.177,50.000
5.762600,230.604,230.467,230.807,19.231,19.249,19.293,13317.655,402.617,13323.740,50.000
5.782600,230.603,230.466,230.806,19.228,19.246,19.289,13315.648,401.559,13321.701,50.000
5.802600,230.603,230.467,230.807,19.231,19.245,19.286,13315.207,405.025,13321.365,50.000
5.822600,230.604,230.466,230.806,19.233,19.244,19.285,13315.153,405.448,13321.324,50.000
