"Time [s]","U1_tRMS@AC [V]","U2_tRMS@AC [V]","U3_tRMS@AC [V]","I1_tRMS@AC [A]","I2_tRMS@AC [A]","I3_tRMS@AC [A]","P_t@AC [W]","Q_t@AC [var]","S_t@AC [VA]","F_fund@AC [Hz]"
0.001400,196.100,195.973,196.317,20.228,20.240,20.291,11904.791,535.578,11916.832,50.000
0.021400,196.105,195.977,196.321,20.224,20.241,20.285,11903.151,536.903,11915.254,50.000
0.041400,196.110,195.982,196.325,20.219,20.229,20.281,11899.024,538.055,11911.184,50.000
0.061400,196.113,195.983,196.326,20.210,20.229,20.282,11897.546,542.492,11909.907,50.000
0.081400,196.120,195.986,196.328,20.210,20.218,20.274,11893.769,545.420,11906.268,50.000
0.101400,196.121,195.989,196.330,20.214,20.219,20.280,11896.144,547.925,11908.755,50.000
0.121400,196.124,195.993,196.333,20.210,20.218,20.275,11894.386,545.837,11906.903,50.000
0.141400,196.139,196.012,196.355,20.231,20.218,20.219,11892.317,458.729,11901.161,49.999
0.161400,196.171,196.038,196.377,20.195,20.208,20.267,11898.384,338.588,11903.200,50.000
0.181400,196.169,196.036,196.370,20.205,20.213,20.273,11902.539,336.228,11907.287,50.000
0.201400,196.166,196.032,196.367,20.205,20.211,20.272,11901.454,335.317,11906.177,50.000
0.221400,196.162,196.031,196.364,20.206,20.217,20.281,11904.446,335.886,11909.185,50.000
0.241400,196.159,196.027,196.359,20.209,20.216,20.274,11903.382,336.600,11908.140,50.000
0.261400,196.158,196.023,196.356,20.209,20.215,20.276,11903.219,343.363,11908.170,50.000
0.281400,196.154,196.022,196.354,20.209,20.213,20.278,11902.688,351.743,11907.883,50.000
0.301400,196.154,196.019,196.349,20.207,20.221,20.280,11904.238,353.247,11909.479,50.000
0.321400,196.151,196.023,196.346,20.211,20.231,20.270,11905.259,336.764,11910.021,50.000
0.341400,196.150,196.017,196.345,20.212,20.221,20.285,11906.280,335.661,11911.011,50.000
0.361400,196.147,196.016,196.345,20.214,20.229,20.278,11906.915,338.163,11911.716,50.000
0.381400,196.148,196.012,196.339,20.213,20.227,20.276,11905.701,336.289,11910.449,50.000
0.401400,196.147,196.012,196.338,20.213,20.226,20.277,11905.704,337.287,11910.480,50.000
0.421400,196.146,196.010,196.335,20.209,20.223,20.279,11904.426,338.678,11909.242,50.000
0.441400,196.145,196.009,196.335,20.213,20.221,20.284,11905.828,336.901,11910.594,50.000
0.461400,196.146,196.010,196.333,20.214,20.221,20.284,11906.048,343.311,11910.997,50.000
0.481400,196.146,196.006,196.329,20.210,20.229,20.284,11906.617,336.311,11911.365,50.000
0.501400,196.142,196.007,196.325,20.215,20.228,20.281,11906.662,336.316,11911.411,50.000
0.521400,196.142,196.004,196.325,20.215,20.226,20.285,11907.227,334.056,11911.911,50.000
0.541400,196.143,196.002,196.322,20.210,20.221,20.283,11904.745,334.804,11909.452,50.000
0.561400,196.144,196.002,196.321,20.217,20.224,20.278,11905.684,336.625,11910.442,50.000
0.581400,196.145,196.002,196.319,20.208,20.223,20.280,11903.961,336.088,11908.704,50.000
0.601400,196.143,196.001,196.321,20.215,20.230,20.282,11907.336,333.869,11912.016,50.000
0.621400,196.143,196.000,196.318,20.211,20.229,20.282,11906.191,330.267,11910.771,50.000
0.641400,196.143,195.999,196.316,20.208,20.224,20.283,11904.618,331.650,11909.236,50.000
0.661400,196.141,195.997,196.314,20.211,20.219,20.285,11904.665,333.921,11909.348,50.000
0.681400,196.143,195.996,196.311,20.213,20.223,20.278,11904.263,336.729,11909.024,50.000
0.701400,196.140,195.994,196.310,20.214,20.220,20.284,11904.890,336.294,11909.639,50.000
0.721400,196.141,195.994,196.307,20.209,20.224,20.281,11904.166,334.590,11908.867,50.000
0.741400,196.140,195.994,196.309,20.215,20.225,20.280,11905.401,337.857,11910.194,50.000
0.761400,196.141,195.993,196.305,20.211,20.218,20.279,11902.776,336.687,11907.537,50.000
0.781400,196.140,195.991,196.306,20.213,20.225,20.280,11904.845,336.805,11909.608,50.000
0.801400,196.141,195.990,196.304,20.211,20.221,20.288,11905.238,337.516,11910.021,50.000
0.821400,196.142,195.987,196.302,20.216,20.224,20.285,11906.034,339.048,11910.860,50.000
0.841400,196.140,195.988,196.303,20.217,20.219,20.284,11905.011,340.267,11909.872,50.000
0.861400,196.140,195.986,196.299,20.214,20.230,20.281,11906.017,340.093,11910.873,50.000
0.881400,196.142,195.988,196.298,20.210,20.228,20.283,11905.089,340.842,11909.967,50.000
0.901400,196.141,195.989,196.297,20.218,20.231,20.285,11907.656,341.530,11912.553,50.000
0.921400,196.139,195.985,196.296,20.213,20.229,20.288,11906.567,343.374,11911.518,50.000
0.941400,196.140,195.985,196.294,20.212,20.228,20.284,11905.555,344.033,11910.524,50.000
0.961400,196.140,195.983,196.294,20.209,20.226,20.288,11905.055,344.489,11910.038,50.000
0.981400,196.138,195.982,196.292,20.213,20.226,20.286,11905.446,343.968,11910.414,50.000
1.001400,196.138,195.979,196.291,20.208,20.225,20.290,11904.781,348.676,11909.886,50.000
1.021400,196.139,195.978,196.289,20.212,20.226,20.287,11905.231,345.628,11910.247,50.000
1.041400,196.139,195.979,196.290,20.213,20.225,20.285,11905.009,347.002,11910.065,50.000
1.061400,196.141,195.978,196.288,20.215,20.231,20.283,11906.032,346.601,11911.076,50.000
1.081400,196.140,195.980,196.290,20.215,20.223,20.286,11905.100,346.032,11910.128,50.000
1.101400,196.141,195.976,196.289,20.213,20.224,20.286,11904.959,346.155,11909.990,50.000
1.121400,196.141,195.978,196.287,20.214,20.226,20.283,11904.985,346.088,11910.015,50.000
1.141400,196.139,195.976,196.286,20.213,20.222,20.285,11904.187,349.111,11909.305,50.000
1.161400,196.138,195.974,196.285,20.215,20.221,20.280,11903.235,350.770,11908.402,50.000
1.181400,196.140,195.972,196.284,20.211,20.223,20.280,11902.850,352.822,11908.078,50.000
1.201400,196.141,195.973,196.284,20.215,20.223,20.284,11904.277,355.277,11909.578,50.000
1.221400,196.142,195.972,196.285,20.217,20.229,20.293,11907.536,357.077,11912.889,50.000
1.241400,196.137,195.971,196.284,20.214,20.224,20.290,11905.380,357.971,11910.760,50.000
1.261400,196.141,195.972,196.280,20.208,20.228,20.288,11904.589,357.576,11909.958,50.000
1.281400,196.141,195.970,196.283,20.215,20.225,20.290,11905.668,360.580,11911.127,50.000
1.301400,196.140,195.968,196.278,20.217,20.227,20.285,11905.087,365.344,11910.691,50.000
1.321400,196.138,195.970,196.280,20.215,20.228,20.286,11905.075,368.141,11910.766,50.000
1.341400,196.138,195.966,196.280,20.210,20.228,20.284,11903.453,369.702,11909.192,50.000
1.361400,196.140,195.966,196.280,20.215,20.220,20.290,11904.167,374.094,11910.044,50.000
1.381400,196.141,195.966,196.281,20.214,20.229,20.288,11905.340,378.478,11911.354,50.000
1.401400,196.139,195.965,196.278,20.219,20.229,20.289,11906.000,384.998,11912.223,50.000
1.421400,196.139,195.966,196.281,20.213,20.232,20.288,11905.281,386.227,11911.544,50.000
1.441400,196.140,195.964,196.279,20.214,20.234,20.285,11905.210,385.431,11911.447,50.000
1.461400,196.140,195.965,196.279,20.211,20.229,20.285,11903.514,387.806,11909.829,50.000
1.481400,196.138,195.963,196.279,20.213,20.229,20.285,11903.807,389.473,11910.177,50.000
1.501400,196.142,195.962,196.278,20.216,20.237,20.281,11905.211,388.300,11911.542,50.000
1.521400,196.141,195.962,196.281,20.206,20.235,20.282,11903.213,389.064,11909.569,50.000
1.541400,196.141,195.962,196.278,20.212,20.239,20.287,11905.929,391.184,11912.354,50.000
1.561400,196.139,195.963,196.279,20.212,20.233,20.279,11903.151,392.369,11909.616,50.000
1.581400,196.139,195.962,196.279,20.211,20.233,20.274,11901.792,394.262,11908.320,50.000
1.601400,196.140,195.961,196.280,20.210,20.232,20.281,11902.947,394.680,11909.488,50.000
1.621400,196.141,195.961,196.280,20.214,20.236,20.274,11902.919,394.013,11909.438,50.000
1.641400,196.139,195.959,196.282,20.211,20.237,20.279,11903.655,395.163,11910.213,50.000
1.661400,196.140,195.959,196.279,20.210,20.236,20.274,11902.165,394.450,11908.699,50.000
1.681400,196.140,195.958,196.278,20.210,20.235,20.277,11902.525,398.008,11909.178,50.000
1.701400,196.138,195.961,196.283,20.216,20.235,20.279,11904.057,397.859,11910.703,50.000
1.721400,196.140,195.958,196.282,20.211,20.238,20.278,11903.772,395.557,11910.343,50.000
1.741400,196.139,195.959,196.281,20.212,20.241,20.275,11903.669,392.178,11910.127,50.000
1.761400,196.140,195.958,196.281,20.214,20.242,20.273,11903.877,394.817,11910.423,50.000
1.781400,196.123,195.938,196.259,20.179,20.240,20.325,11902.301,493.476,11912.526,50.001
1.801400,196.096,195.916,196.241,20.219,20.244,20.281,11896.762,578.572,11910.822,50.000
1.821400,196.101,195.920,196.246,20.215,20.242,20.275,11894.754,581.496,11908.959,50.000
1.841400,196.107,195.924,196.249,20.215,20.237,20.276,11894.234,584.762,11908.601,50.000
1.861400,196.112,195.927,196.255,20.209,20.240,20.266,11891.620,584.998,11906.000,50.000
1.881400,196.115,195.931,196.261,20.212,20.236,20.268,11892.148,584.818,11906.520,50.000
1.901400,196.118,195.934,196.266,20.209,20.238,20.268,11892.192,585.862,11906.614,50.000
1.921400,196.121,195.936,196.266,20.206,20.238,20.273,11892.544,589.273,11907.134,50.000
1.941400,196.137,195.955,196.290,20.244,20.234,20.210,11891.818,506.466,11902.599,49.999
1.961400,196.168,195.980,196.314,20.203,20.226,20.267,11898.863,406.742,11905.812,50.000
1.981400,196.163,195.977,196.311,20.202,20.234,20.263,11899.216,404.707,11906.097,50.000
2.001400,196.159,195.976,196.311,20.208,20.238,20.267,11901.987,403.696,11908.832,50.000
2.021400,196.160,195.975,196.310,20.213,20.242,20.268,11904.120,398.639,11910.793,50.000
2.041400,196.154,195.972,196.308,20.213,20.239,20.274,11904.331,398.622,11911.003,50.000
2.061400,196.151,195.968,196.306,20.207,20.240,20.271,11902.707,398.483,11909.376,50.000
2.081400,196.151,195.966,196.308,20.217,20.234,20.274,11904.076,400.033,11910.796,50.000
2.101400,196.150,195.963,196.307,20.217,20.233,20.277,11904.246,396.608,11910.851,50.000
2.121400,196.147,195.962,196.307,20.216,20.236,20.273,11903.832,397.276,11910.460,50.000
2.141400,196.146,195.962,196.306,20.218,20.237,20.270,11903.961,397.526,11910.597,50.000
2.161400,196.147,195.961,196.305,20.213,20.238,20.278,11904.503,399.682,11911.211,50.000
2.181400,196.147,195.962,196.309,20.218,20.245,20.280,11907.462,397.952,11914.109,50.000
2.201400,196.146,195.960,196.307,20.214,20.239,20.278,11904.974,397.682,11911.614,50.000
2.221400,196.146,195.960,196.308,20.220,20.238,20.277,11906.003,395.111,11912.558,50.000
2.241400,196.145,195.959,196.310,20.218,20.234,20.278,11904.999,397.733,11911.642,50.000
2.261400,196.142,195.959,196.310,20.219,20.240,20.272,11904.991,397.993,11911.643,50.000
2.281400,196.142,195.958,196.314,20.212,20.236,20.278,11903.996,398.559,11910.667,50.000
2.301400,196.142,195.959,196.311,20.216,20.241,20.276,11905.376,398.252,11912.035,50.000
2.321400,196.141,195.960,196.311,20.217,20.241,20.275,11905.429,398.758,11912.105,50.000
2.341400,196.141,195.958,196.315,20.218,20.239,20.267,11903.673,397.369,11910.304,50.000
2.361400,196.142,195.959,196.316,20.219,20.242,20.270,11904.928,396.948,11911.544,50.000
2.381400,196.141,195.958,196.319,20.212,20.237,20.274,11903.560,397.693,11910.201,50.000
2.401400,196.139,195.959,196.317,20.221,20.242,20.277,11906.866,396.463,11913.465,50.000
2.421400,196.140,195.958,196.319,20.217,20.240,20.274,11905.009,396.980,11911.626,50.000
2.441400,196.140,195.957,196.317,20.223,20.237,20.276,11906.220,397.277,11912.846,50.000
2.461400,196.142,195.959,196.320,20.216,20.236,20.274,11904.168,396.970,11910.785,50.000
2.481400,196.142,195.959,196.321,20.227,20.239,20.276,11907.322,398.227,11913.979,50.000
2.501400,196.141,195.958,196.325,20.221,20.236,20.275,11905.189,397.352,11911.818,50.000
2.521400,196.141,195.958,196.326,20.215,20.236,20.276,11904.506,397.440,11911.138,50.000
2.541400,196.142,195.961,196.326,20.212,20.237,20.276,11904.177,398.797,11910.854,50.000
2.561400,196.139,195.961,196.327,20.216,20.239,20.274,11904.915,396.678,11911.521,50.000
2.581400,196.140,195.960,196.330,20.215,20.238,20.277,11905.183,396.151,11911.772,50.000
2.601400,196.140,195.960,196.330,20.215,20.234,20.273,11903.662,392.890,11910.145,50.000
2.621400,196.140,195.961,196.332,20.219,20.233,20.279,11905.453,395.694,11912.027,50.000
2.641400,196.140,195.963,196.332,20.213,20.236,20.280,11905.092,396.086,11911.679,50.000
2.661400,196.141,195.962,196.338,20.219,20.234,20.278,11905.520,400.871,11912.267,50.000
2.681400,196.142,195.965,196.338,20.217,20.240,20.275,11905.705,398.147,11912.360,50.000
2.701400,196.142,195.964,196.340,20.221,20.238,20.275,11906.216,399.650,11912.921,50.000
2.721400,196.140,195.966,196.341,20.214,20.243,20.274,11905.827,397.206,11912.451,50.000
2.741400,196.141,195.967,196.340,20.213,20.240,20.273,11904.787,395.954,11911.370,50.000
2.761400,196.142,195.966,196.342,20.216,20.244,20.275,11906.722,393.543,11913.224,50.000
2.781400,196.141,195.967,196.342,20.217,20.240,20.280,11907.026,396.694,11913.633,50.000
2.801400,196.140,195.970,196.348,20.213,20.241,20.277,11906.061,395.588,11912.631,50.000
2.821400,196.141,195.970,196.348,20.223,20.244,20.273,11907.734,397.261,11914.359,50.000
2.841400,196.143,195.973,196.349,20.217,20.241,20.272,11905.956,396.314,11912.551,50.000
2.861400,196.141,195.971,196.350,20.219,20.245,20.277,11907.985,395.978,11914.567,50.000
2.881400,196.143,195.972,196.351,20.222,20.241,20.277,11908.002,394.669,11914.541,50.000
2.901400,196.143,195.973,196.353,20.220,20.241,20.280,11908.074,395.848,11914.652,50.000
2.921400,196.141,195.973,196.353,20.216,20.238,20.272,11905.262,393.787,11911.773,50.000
2.941400,196.143,195.971,196.358,20.220,20.242,20.273,11907.164,394.188,11913.687,50.000
2.961400,196.144,195.973,196.356,20.217,20.244,20.271,11906.641,391.528,11913.076,50.000
2.981400,196.143,195.974,196.360,20.221,20.243,20.273,11907.648,394.580,11914.184,50.000
3.001400,196.143,195.978,196.361,20.223,20.236,20.275,11907.179,394.495,11913.712,50.000
3.021400,196.144,195.977,196.360,20.221,20.246,20.274,11908.585,394.795,11915.128,50.000
3.041400,196.141,195.978,196.361,20.222,20.242,20.274,11907.975,392.908,11914.455,50.000
3.061400,196.143,195.977,196.362,20.217,20.242,20.273,11906.864,392.411,11913.329,50.000
3.081400,196.144,195.979,196.364,20.226,20.238,20.271,11907.625,391.004,11914.042,50.000
3.101400,196.143,195.980,196.364,20.218,20.233,20.276,11905.807,394.189,11912.331,50.000
3.121400,196.143,195.980,196.368,20.216,20.242,20.271,11906.214,394.156,11912.736,50.000
3.141400,196.142,195.982,196.369,20.217,20.238,20.274,11906.365,395.054,11912.917,50.000
3.161400,196.144,195.983,196.370,20.221,20.238,20.275,11907.443,392.273,11913.903,50.000
3.181400,196.146,195.983,196.372,20.220,20.238,20.274,11907.283,391.940,11913.732,50.000
3.201400,196.143,195.985,196.371,20.216,20.236,20.276,11906.192,393.160,11912.682,50.000
3.221400,196.141,195.984,196.373,20.217,20.235,20.275,11905.991,393.142,11912.480,50.000
3.241400,196.142,195.986,196.374,20.225,20.239,20.273,11908.354,391.861,11914.800,50.000
3.261400,196.143,195.986,196.374,20.218,20.236,20.278,11907.296,391.123,11913.718,50.000
3.281400,196.143,195.988,196.375,20.227,20.240,20.270,11908.286,390.333,11914.682,50.000
3.301400,196.145,195.990,196.380,20.223,20.239,20.274,11908.286,390.629,11914.691,50.000
3.321400,196.145,195.991,196.378,20.223,20.239,20.278,11908.816,391.821,11915.261,50.000
3.341400,196.144,195.990,196.378,20.217,20.238,20.274,11907.143,388.395,11913.476,50.000
3.361400,196.144,195.991,196.378,20.223,20.240,20.277,11909.257,385.896,11915.508,50.000
3.381400,196.145,195.993,196.380,20.223,20.235,20.273,11907.449,388.506,11913.785,50.000
3.401400,196.142,195.993,196.377,20.222,20.238,20.272,11907.393,390.045,11913.779,50.000
3.421400,196.145,195.992,196.381,20.223,20.237,20.275,11908.138,389.864,11914.518,50.000
3.441400,196.145,195.995,196.381,20.218,20.234,20.274,11906.252,392.066,11912.706,50.000
3.461400,196.147,195.994,196.382,20.215,20.241,20.274,11907.322,392.725,11913.797,50.000
3.481400,196.146,195.996,196.384,20.229,20.236,20.276,11909.442,390.282,11915.836,50.000
3.501400,196.146,195.997,196.384,20.224,20.237,20.277,11908.896,392.055,11915.348,50.000
3.521400,196.144,195.997,196.384,20.220,20.239,20.279,11908.791,393.692,11915.296,50.000
3.541400,196.143,195.998,196.386,20.219,20.236,20.278,11907.784,394.688,11914.323,50.000
3.561400,196.143,195.999,196.384,20.220,20.235,20.276,11907.561,393.088,11914.047,50.000
3.581400,196.132,195.982,196.364,20.192,20.237,20.329,11908.062,492.487,11918.242,50.001
3.601400,196.102,195.958,196.342,20.226,20.244,20.284,11902.181,573.426,11915.986,50.000
3.621400,196.107,195.964,196.352,20.223,20.235,20.270,11897.323,575.337,11911.227,50.000
3.641400,196.112,195.968,196.354,20.217,20.232,20.277,11897.168,577.321,11911.167,50.000
3.661400,196.118,195.972,196.358,20.212,20.227,20.280,11895.823,581.397,11910.022,50.000
3.681400,196.119,195.977,196.360,20.214,20.236,20.268,11895.753,580.732,11909.920,50.000
3.701400,196.123,195.978,196.366,20.211,20.229,20.274,11895.195,581.073,11909.379,50.000
3.721400,196.127,195.983,196.367,20.209,20.225,20.266,11892.567,582.706,11906.834,50.000
3.741400,196.140,196.002,196.391,20.239,20.228,20.217,11894.201,498.617,11904.648,49.999
3.761400,196.175,196.030,196.412,20.205,20.217,20.263,11900.255,394.364,11906.787,50.000
3.781400,196.172,196.029,196.412,20.213,20.223,20.266,11903.438,393.840,11909.952,50.000
3.801400,196.167,196.028,196.409,20.212,20.231,20.269,11905.255,393.060,11911.742,50.000
3.821400,196.164,196.026,196.407,20.213,20.226,20.267,11903.921,390.834,11910.335,50.000
3.841400,196.162,196.024,196.402,20.215,20.223,20.271,11904.480,390.738,11910.892,50.000
3.861400,196.158,196.023,196.402,20.218,20.234,20.266,11905.982,391.603,11912.421,50.000
3.881400,196.155,196.022,196.399,20.217,20.236,20.268,11906.627,391.307,11913.055,50.000
3.901400,196.155,196.021,196.395,20.215,20.233,20.272,11906.143,392.674,11912.616,50.000
3.921400,196.153,196.019,196.393,20.215,20.232,20.272,11905.829,392.817,11912.308,50.000
3.941400,196.152,196.018,196.393,20.220,20.236,20.273,11907.915,391.693,11914.355,50.000
3.961400,196.151,196.019,196.392,20.219,20.235,20.275,11907.933,390.771,11914.343,50.000
3.981400,196.151,196.017,196.390,20.218,20.232,20.270,11906.174,386.596,11912.448,50.000
4.001400,196.151,196.017,196.389,20.219,20.235,20.276,11907.953,388.497,11914.288,50.000
4.021400,196.148,196.016,196.388,20.223,20.233,20.275,11908.075,387.429,11914.376,50.000
4.041400,196.146,196.016,196.385,20.224,20.236,20.267,11907.124,387.093,11913.414,50.000
4.061400,196.146,196.015,196.384,20.219,20.239,20.272,11907.841,386.791,11914.121,50.000
4.081400,196.148,196.015,196.383,20.222,20.238,20.276,11909.058,389.431,11915.424,50.000
4.101400,196.147,196.017,196.385,20.222,20.243,20.275,11909.971,388.060,11916.291,50.000
4.121400,196.148,196.016,196.382,20.218,20.242,20.277,11909.267,386.982,11915.552,50.000
4.141400,196.145,196.016,196.384,20.227,20.237,20.277,11909.834,386.451,11916.103,50.000
4.161400,196.145,196.015,196.380,20.224,20.237,20.270,11907.912,389.285,11914.273,50.000
4.181400,196.145,196.014,196.383,20.224,20.239,20.274,11909.099,387.764,11915.409,50.000
4.201400,196.143,196.015,196.378,20.217,20.242,20.277,11908.843,385.901,11915.093,50.000
4.221400,196.144,196.014,196.376,20.217,20.237,20.278,11908.051,386.139,11914.310,50.000
4.241400,196.145,196.015,196.377,20.225,20.236,20.280,11909.665,391.520,11916.100,50.000
4.261400,196.144,196.015,196.377,20.222,20.236,20.275,11908.132,392.057,11914.584,50.000
4.281400,196.145,196.017,196.377,20.222,20.239,20.278,11909.310,392.702,11915.782,50.000
4.301400,196.143,196.017,196.375,20.217,20.243,20.275,11908.728,390.252,11915.120,50.000
4.321400,196.143,196.014,196.373,20.223,20.239,20.273,11908.521,390.026,11914.907,50.000
4.341400,196.143,196.016,196.374,20.222,20.237,20.276,11908.266,394.058,11914.784,50.000
4.361400,196.143,196.014,196.370,20.217,20.240,20.280,11908.525,393.039,11915.010,50.000
4.381400,196.144,196.016,196.371,20.220,20.238,20.274,11907.687,392.029,11914.139,50.000
4.401400,196.142,196.017,196.367,20.217,20.242,20.277,11908.625,393.380,11915.121,50.000
4.421400,196.143,196.016,196.368,20.221,20.239,20.272,11907.818,393.672,11914.324,50.000
4.441400,196.143,196.017,196.366,20.222,20.242,20.271,11908.224,393.671,11914.729,50.000
4.461400,196.144,196.018,196.364,20.219,20.245,20.275,11909.137,392.461,11915.602,50.000
4.481400,196.143,196.016,196.363,20.221,20.239,20.276,11908.506,392.360,11914.968,50.000
4.501400,196.144,196.016,196.360,20.224,20.242,20.280,11910.185,395.570,11916.752,50.000
4.521400,196.143,196.014,196.360,20.219,20.241,20.274,11907.833,391.811,11914.277,50.000
4.541400,196.143,196.014,196.360,20.217,20.240,20.273,11907.072,390.619,11913.478,50.000
4.561400,196.144,196.017,196.357,20.224,20.244,20.275,11909.640,388.688,11915.980,50.000
4.581400,196.141,196.015,196.359,20.217,20.243,20.278,11908.702,388.597,11915.041,50.000
4.601400,196.144,196.016,196.356,20.219,20.239,20.268,11906.521,386.381,11912.788,50.000
4.621400,196.146,196.015,196.352,20.222,20.241,20.277,11909.150,387.468,11915.452,50.000
4.641400,196.146,196.014,196.351,20.218,20.238,20.272,11906.578,389.254,11912.938,50.000
4.661400,196.144,196.014,196.352,20.221,20.246,20.279,11910.006,390.522,11916.407,50.000
4.681400,196.141,196.012,196.348,20.217,20.239,20.275,11907.100,388.863,11913.447,50.000
4.701400,196.143,196.011,196.348,20.222,20.239,20.276,11908.343,387.432,11914.644,50.000
4.721400,196.142,196.012,196.346,20.217,20.240,20.279,11908.005,385.223,11914.234,50.000
4.741400,196.143,196.012,196.343,20.215,20.232,20.273,11905.256,384.911,11911.477,50.000
4.761400,196.143,196.014,196.344,20.225,20.235,20.278,11908.592,385.639,11914.834,50.000
4.781400,196.145,196.011,196.342,20.214,20.235,20.275,11905.769,388.409,11912.103,50.000
4.801400,196.143,196.011,196.339,20.219,20.240,20.275,11907.540,386.120,11913.799,50.000
4.821400,196.143,196.011,196.338,20.215,20.239,20.276,11906.685,385.039,11912.908,50.000
4.841400,196.143,196.007,196.335,20.214,20.236,20.279,11906.432,385.716,11912.678,50.000
4.861400,196.142,196.008,196.334,20.217,20.237,20.273,11906.236,385.191,11912.465,50.000
4.881400,196.142,196.008,196.332,20.218,20.234,20.279,11906.819,386.927,11913.104,50.000
4.901400,196.142,196.008,196.333,20.221,20.238,20.277,11907.891,386.567,11914.163,50.000
4.921400,196.143,196.006,196.329,20.217,20.238,20.276,11906.771,385.092,11912.996,50.000
4.941400,196.142,196.008,196.329,20.214,20.237,20.274,11905.708,386.805,11911.989,50.000
4.961400,196.144,196.006,196.330,20.216,20.233,20.275,11905.247,386.423,11911.517,50.000
4.981400,196.142,196.004,196.324,20.217,20.239,20.279,11907.177,387.145,11913.469,50.000
5.001400,196.141,196.005,196.325,20.222,20.236,20.279,11907.801,383.067,11913.960,50.000
5.021400,196.141,196.004,196.323,20.216,20.233,20.276,11905.362,383.128,11911.525,50.000
5.041400,196.144,196.003,196.320,20.212,20.241,20.275,11905.984,383.278,11912.151,50.000
5.061400,196.141,196.003,196.321,20.215,20.241,20.276,11906.730,380.626,11912.812,50.000
5.081400,196.143,196.002,196.320,20.215,20.241,20.274,11906.488,379.570,11912.537,50.000
5.101400,196.142,195.999,196.319,20.218,20.240,20.274,11906.511,381.802,11912.631,50.000
5.121400,196.141,196.000,196.315,20.224,20.240,20.274,11907.492,382.076,11913.620,50.000
5.141400,196.144,195.999,196.313,20.220,20.243,20.278,11908.349,381.649,11914.463,50.000
5.161400,196.141,195.995,196.310,20.216,20.239,20.278,11906.562,383.043,11912.721,50.000
5.181400,196.141,195.996,196.310,20.224,20.240,20.280,11908.482,383.198,11914.646,50.000
5.201400,196.141,195.996,196.309,20.217,20.243,20.281,11908.017,383.807,11914.200,50.000
5.221400,196.141,195.996,196.310,20.222,20.244,20.279,11908.701,385.053,11914.925,50.000
5.241400,196.142,195.996,196.309,20.215,20.240,20.275,11905.926,383.263,11912.093,50.000
5.261400,196.140,195.993,196.306,20.209,20.237,20.278,11904.688,384.506,11910.896,50.000
5.281400,196.143,195.992,196.304,20.220,20.241,20.278,11907.315,387.499,11913.618,50.000
5.301400,196.141,195.992,196.304,20.211,20.244,20.276,11905.856,386.166,11912.117,50.000
5.321400,196.141,195.992,196.301,20.212,20.238,20.277,11905.026,386.844,11911.310,50.000
5.341400,196.140,195.991,196.302,20.215,20.241,20.274,11905.514,385.105,11911.740,50.000
5.361400,196.141,195.991,196.298,20.212,20.244,20.276,11906.087,384.625,11912.298,50.000
5.381400,196.127,195.972,196.277,20.188,20.231,20.329,11904.182,488.899,11914.217,50.001
5.401400,196.099,195.949,196.256,20.217,20.238,20.281,11896.862,569.908,11910.505,50.000
5.421400,196.104,195.953,196.260,20.214,20.242,20.280,11897.159,572.066,11910.905,50.000
5.441400,196.109,195.955,196.262,20.208,20.237,20.279,11894.561,573.298,11908.369,50.000
5.461400,196.112,195.957,196.265,20.203,20.235,20.276,11892.741,573.991,11906.585,50.000
5.481400,196.116,195.959,196.267,20.209,20.228,20.277,11892.779,578.572,11906.845,50.000
5.501400,196.119,195.962,196.266,20.199,20.233,20.270,11890.640,577.801,11904.670,50.000
5.521400,196.124,195.965,196.272,20.199,20.231,20.274,11891.046,579.745,11905.171,50.000
5.541400,196.138,195.984,196.295,20.229,20.232,20.216,11890.904,494.974,11901.202,49.999
5.561400,196.172,196.010,196.316,20.191,20.222,20.258,11895.182,392.514,11901.656,50.000
5.581400,196.168,196.006,196.314,20.197,20.227,20.269,11899.278,390.451,11905.683,50.000
5.601400,196.165,196.002,196.307,20.210,20.225,20.269,11901.281,387.161,11907.577,50.000
5.621400,196.159,195.999,196.306,20.209,20.233,20.271,11902.838,385.082,11909.065,50.000
5.641400,196.156,195.994,196.301,20.216,20.235,20.271,11904.469,386.975,11910.757,50.000
5.661400,196.155,195.992,196.298,20.207,20.232,20.276,11902.938,387.670,11909.249,50.000
5.681400,196.150,195.989,196.296,20.213,20.237,20.279,11905.350,388.398,11911.684,50.000
5.701400,196.149,195.988,196.294,20.214,20.238,20.280,11906.048,384.135,11912.243,50.000
5.721400,196.148,195.987,196.291,20.218,20.245,20.277,11907.535,385.436,11913.771,50.000
5.741400,196.148,195.983,196.291,20.219,20.248,20.278,11908.327,386.029,11914.583,50.000
5.761400,196.146,195.981,196.290,20.210,20.245,20.276,11905.352,386.119,11911.611,50.000
5.781400,196.144,195.977,196.288,20.216,20.245,20.279,11906.989,384.851,11913.207,50.000
5.801400,196.144,195.975,196.285,20.213,20.240,20.276,11904.633,387.067,11910.924,50.000
5.821400,196.142,195.974,196.283,20.223,20.243,20.274,11906.760,386.493,11913.031,50.000
5.841400,196.142,195.974,196.282,20.212,20.247,20.275,11905.756,385.751,11912.004,50.000
5.861400,196.143,195.973,196.284,20.217,20.246,20.276,11906.715,384.245,11912.913,50.000
