"Time [s]","U1_tRMS@AC [V]","U2_tRMS@AC [V]","U3_tRMS@AC [V]","I1_tRMS@AC [A]","I2_tRMS@AC [A]","I3_tRMS@AC [A]","P_t@AC [W]","Q_t@AC [var]","S_t@AC [VA]","F_fund@AC [Hz]"
0.899300,230.595,230.445,230.786,19.246,19.247,19.298,13319.770,442.026,13327.102,52.000
0.918600,230.596,230.446,230.790,19.248,19.254,19.299,13322.064,443.482,13329.443,52.000
0.937800,230.596,230.449,230.786,19.243,19.255,19.303,13322.438,437.780,13329.630,52.000
0.957000,230.596,230.445,230.789,19.244,19.245,19.299,13319.060,440.674,13326.348,52.000
0.976300,230.595,230.442,230.790,19.243,19.253,19.298,13320.367,442.630,13327.720,52.000
0.995500,230.594,230.448,230.785,19.248,19.253,19.299,13321.838,443.860,13329.229,52.000
1.014700,230.593,230.445,230.785,19.244,19.249,19.291,13318.249,441.414,13325.562,52.000
1.033900,230.593,230.439,230.792,19.246,19.251,19.300,13321.146,439.220,13328.386,52.000
1.053200,230.593,230.448,230.783,19.249,19.250,19.299,13321.697,440.455,13328.977,52.000
1.072400,230.594,230.446,230.787,19.243,19.251,19.299,13320.188,438.423,13327.401,52.000
1.091600,230.591,230.441,230.792,19.242,19.253,19.302,13321.210,434.553,13328.296,52.000
1.110900,230.593,230.447,230.788,19.252,19.250,19.305,13323.718,439.304,13330.958,52.000
1.130100,230.593,230.448,230.784,19.240,19.253,19.297,13319.805,437.632,13326.992,52.000
1.149300,230.592,230.442,230.786,19.244,19.248,19.297,13319.344,437.481,13326.526,52.000
1.168600,230.592,230.447,230.790,19.246,19.251,19.300,13321.458,438.799,13328.683,52.000
1.187800,230.594,230.448,230.783,19.248,19.249,19.299,13320.948,436.299,13328.092,52.000
1.207000,230.594,230.445,230.787,19.252,19.252,19.298,13322.408,437.720,13329.598,52.000
1.226300,230.594,230.443,230.788,19.244,19.252,19.301,13321.493,435.530,13328.611,52.000
1.245500,230.597,230.450,230.785,19.249,19.253,19.305,13323.800,435.860,13330.927,52.000
1.264700,230.595,230.443,230.784,19.250,19.247,19.300,13321.184,439.394,13328.428,52.000
1.283900,230.597,230.442,230.790,19.252,19.254,19.301,13323.624,433.809,13330.684,52.000
1.303200,230.594,230.451,230.784,19.249,19.258,19.301,13323.972,435.202,13331.077,52.000
1.322400,230.594,230.447,230.789,19.252,19.252,19.299,13323.013,436.525,13330.162,52.000
1.341600,230.592,230.444,230.783,19.225,19.286,19.285,13320.877,438.141,13328.080,52.001
1.360900,230.560,230.418,230.756,19.242,19.244,19.294,13312.551,520.345,13322.717,51.999
1.380100,230.569,230.418,230.753,19.245,19.250,19.296,13315.432,516.720,13325.454,52.000
1.399300,230.571,230.420,230.764,19.241,19.250,19.292,13313.447,519.915,13323.596,52.000
1.418600,230.573,230.426,230.764,19.235,19.243,19.286,13309.608,523.627,13319.904,52.000
1.437800,230.580,230.430,230.763,19.238,19.242,19.284,13309.593,522.757,13319.855,52.000
1.457000,230.578,230.429,230.764,19.234,19.239,19.284,13307.698,524.475,13318.029,52.000
1.476300,230.580,230.429,230.773,19.237,19.235,19.288,13308.782,526.507,13319.192,52.000
1.495500,230.586,230.436,230.765,19.236,19.237,19.286,13308.603,525.553,13318.976,52.000
1.514700,230.610,230.457,230.794,19.285,19.195,19.255,13307.345,447.268,13314.859,51.999
1.533900,230.616,230.459,230.808,19.236,19.240,19.285,13313.908,443.133,13321.280,52.000
1.553200,230.616,230.467,230.799,19.239,19.243,19.291,13316.788,444.397,13324.201,52.000
1.572400,230.612,230.462,230.799,19.236,19.244,19.293,13316.580,441.831,13323.907,52.000
1.591600,230.609,230.455,230.808,19.239,19.243,19.289,13316.076,441.030,13323.378,52.000
1.610900,230.604,230.460,230.800,19.238,19.247,19.285,13315.958,439.542,13323.210,52.000
1.630100,230.603,230.455,230.795,19.244,19.251,19.297,13320.563,439.124,13327.800,52.000
1.649300,230.602,230.452,230.801,19.238,19.250,19.290,13317.478,438.313,13324.688,52.000
1.668600,230.600,230.453,230.798,19.245,19.254,19.300,13322.136,438.164,13329.340,52.000
1.687800,230.598,230.455,230.795,19.247,19.246,19.301,13321.138,437.671,13328.326,52.000
1.707000,230.597,230.450,230.797,19.248,19.245,19.298,13320.322,440.855,13327.615,52.000
1.726300,230.601,230.451,230.799,19.255,19.254,19.295,13323.152,438.765,13330.375,52.000
1.745500,230.599,230.457,230.792,19.244,19.249,19.302,13321.339,436.428,13328.486,52.000
1.764700,230.598,230.451,230.796,19.252,19.250,19.294,13321.363,439.106,13328.598,52.000
1.783900,230.599,230.448,230.797,19.251,19.251,19.301,13323.146,437.203,13330.317,52.000
1.803200,230.595,230.456,230.790,19.243,19.254,19.299,13321.403,434.239,13328.479,52.000
1.822400,230.597,230.450,230.786,19.241,19.244,19.300,13318.692,439.928,13325.956,52.000
1.841600,230.599,230.447,230.797,19.243,19.253,19.292,13319.594,439.958,13326.857,52.000
1.860900,230.597,230.451,230.788,19.239,19.254,19.298,13320.051,440.780,13327.342,52.000
1.880100,230.600,230.451,230.790,19.248,19.255,19.299,13322.700,441.000,13329.997,52.000
1.899300,230.599,230.445,230.792,19.242,19.250,19.295,13319.021,441.138,13326.323,52.000
1.918600,230.596,230.450,230.792,19.245,19.248,19.296,13319.560,440.791,13326.852,52.000
1.937800,230.596,230.450,230.783,19.243,19.254,19.290,13319.160,434.609,13326.249,52.000
1.957000,230.597,230.445,230.790,19.242,19.247,19.297,13318.956,436.131,13326.095,52.000
1.976300,230.594,230.445,230.792,19.248,19.253,19.296,13321.189,438.589,13328.407,52.000
1.995500,230.596,230.451,230.786,19.249,19.253,19.298,13322.082,434.535,13329.167,52.000
2.014700,230.594,230.445,230.788,19.243,19.250,19.293,13318.857,435.244,13325.967,52.000
2.033900,230.594,230.444,230.795,19.248,19.251,19.299,13321.832,438.070,13329.032,52.000
2.053200,230.597,230.452,230.786,19.238,19.253,19.297,13319.361,437.195,13326.534,52.000
2.072400,230.592,230.449,230.789,19.242,19.254,19.294,13319.979,436.491,13327.128,52.000
2.091600,230.595,230.445,230.794,19.242,19.256,19.303,13322.414,435.777,13329.539,52.000
2.110900,230.596,230.450,230.785,19.242,19.251,19.293,13318.828,435.871,13325.959,52.000
2.130100,230.596,230.446,230.786,19.245,19.249,19.296,13319.781,439.226,13327.021,52.000
2.149300,230.596,230.443,230.790,19.241,19.253,19.301,13320.949,435.535,13328.067,52.000
2.168600,230.595,230.448,230.788,19.241,19.249,19.300,13319.856,438.472,13327.072,52.000
2.187800,230.596,230.448,230.786,19.245,19.251,19.300,13321.077,438.552,13328.294,52.000
2.207000,230.599,230.445,230.791,19.248,19.247,19.298,13320.385,438.998,13327.616,52.000
2.226300,230.599,230.446,230.792,19.250,19.248,19.303,13322.455,437.672,13329.643,52.000
2.245500,230.598,230.448,230.784,19.251,19.247,19.304,13322.636,436.775,13329.793,52.000
2.264700,230.599,230.443,230.787,19.248,19.246,19.300,13320.723,440.792,13328.015,52.000
2.283900,230.598,230.443,230.793,19.250,19.243,19.298,13319.960,441.722,13327.282,52.000
2.303200,230.594,230.449,230.784,19.241,19.248,19.298,13319.076,437.510,13326.261,52.000
2.322400,230.596,230.446,230.791,19.248,19.248,19.293,13319.519,438.263,13326.727,52.000
2.341600,230.595,230.444,230.792,19.243,19.248,19.296,13319.078,436.034,13326.214,52.000
2.360900,230.598,230.450,230.789,19.248,19.249,19.296,13320.539,437.264,13327.714,52.000
2.380100,230.596,230.449,230.785,19.245,19.246,19.296,13319.095,438.392,13326.307,52.000
2.399300,230.599,230.447,230.795,19.248,19.247,19.298,13320.503,437.370,13327.682,52.000
2.418600,230.598,230.449,230.787,19.244,19.249,19.296,13319.472,438.497,13326.688,52.000
2.437800,230.597,230.450,230.786,19.246,19.253,19.296,13321.158,437.988,13328.356,52.000
2.457000,230.596,230.446,230.788,19.241,19.248,19.297,13318.727,436.318,13325.871,52.000
2.476300,230.597,230.449,230.789,19.252,19.255,19.294,13322.396,438.165,13329.601,52.000
2.495500,230.599,230.452,230.781,19.251,19.262,19.300,13324.936,440.446,13332.213,52.000
2.514700,230.597,230.447,230.789,19.244,19.257,19.300,13322.438,437.758,13329.629,52.000
2.533900,230.599,230.447,230.789,19.245,19.256,19.295,13321.226,440.205,13328.497,52.000
2.553200,230.599,230.450,230.783,19.245,19.261,19.301,13323.809,439.064,13331.041,52.000
2.572400,230.596,230.449,230.788,19.245,19.257,19.294,13321.169,438.099,13328.371,52.000
2.591600,230.598,230.446,230.794,19.248,19.256,19.300,13323.089,438.378,13330.299,52.000
2.610900,230.597,230.450,230.785,19.249,19.259,19.299,13323.830,438.344,13331.039,52.000
2.630100,230.594,230.446,230.787,19.246,19.255,19.294,13320.925,437.129,13328.095,52.000
2.649300,230.597,230.445,230.794,19.250,19.256,19.302,13324.048,439.992,13331.311,52.000
2.668600,230.596,230.449,230.789,19.254,19.257,19.297,13323.858,442.098,13331.191,52.000
2.687800,230.597,230.452,230.788,19.250,19.257,19.294,13322.228,441.627,13329.546,52.000
2.707000,230.598,230.448,230.794,19.249,19.255,19.301,13323.469,440.630,13330.753,52.000
2.726300,230.598,230.450,230.793,19.256,19.255,19.299,13324.592,441.971,13331.920,52.000
2.745500,230.598,230.452,230.787,19.248,19.258,19.298,13323.170,438.504,13330.385,52.000
2.764700,230.599,230.448,230.791,19.251,19.254,19.296,13322.409,439.473,13329.656,52.000
2.783900,230.597,230.449,230.794,19.244,19.248,19.300,13320.370,440.766,13327.661,52.000
2.803200,230.599,230.453,230.788,19.247,19.248,19.301,13321.182,438.776,13328.406,52.000
2.822400,230.597,230.450,230.790,19.247,19.253,19.296,13321.049,439.789,13328.306,52.000
2.841600,230.602,230.451,230.796,19.249,19.254,19.300,13323.273,438.260,13330.479,52.000
2.860900,230.604,230.452,230.788,19.250,19.253,19.302,13323.378,436.861,13330.538,52.000
2.880100,230.600,230.454,230.790,19.246,19.251,19.299,13321.688,436.196,13328.828,52.000
2.899300,230.598,230.448,230.791,19.248,19.250,19.301,13322.154,436.702,13329.310,52.000
2.918600,230.597,230.447,230.791,19.245,19.248,19.294,13319.213,436.944,13326.378,52.000
2.937800,230.596,230.449,230.785,19.250,19.252,19.295,13321.434,435.548,13328.553,52.000
2.957000,230.597,230.446,230.793,19.254,19.253,19.296,13323.169,434.972,13330.268,52.000
2.976300,230.596,230.444,230.788,19.246,19.248,19.296,13319.789,436.628,13326.943,52.000
2.995500,230.598,230.451,230.786,19.250,19.250,19.297,13321.456,436.519,13328.606,52.000
3.014700,230.595,230.447,230.790,19.250,19.249,19.299,13321.606,434.901,13328.703,52.000
3.033900,230.595,230.445,230.792,19.254,19.250,19.297,13322.301,438.074,13329.501,52.000
3.053200,230.595,230.448,230.785,19.245,19.254,19.301,13322.048,436.012,13329.181,52.000
3.072400,230.596,230.447,230.792,19.239,19.253,19.295,13319.295,436.225,13326.437,52.000
3.091600,230.594,230.444,230.789,19.247,19.250,19.297,13320.742,437.532,13327.926,52.000
3.110900,230.595,230.448,230.786,19.243,19.254,19.305,13322.557,436.750,13329.714,52.000
3.130100,230.595,230.448,230.785,19.251,19.253,19.300,13322.956,436.552,13330.106,52.000
3.149300,230.582,230.436,230.769,19.250,19.262,19.299,13321.471,504.699,13331.028,52.001
3.168600,230.566,230.417,230.757,19.241,19.247,19.293,13312.856,522.963,13323.124,52.000
3.187800,230.570,230.421,230.760,19.243,19.249,19.292,13313.615,524.927,13323.959,52.000
3.207000,230.575,230.421,230.764,19.240,19.245,19.300,13314.326,521.790,13324.546,52.000
3.226300,230.578,230.422,230.764,19.239,19.241,19.290,13310.692,525.184,13321.049,52.000
3.245500,230.582,230.428,230.764,19.236,19.245,19.290,13311.299,524.014,13321.608,52.000
3.264700,230.583,230.430,230.769,19.236,19.240,19.290,13310.242,524.785,13320.584,52.000
3.283900,230.585,230.430,230.773,19.236,19.242,19.289,13310.477,526.646,13320.891,52.000
3.303200,230.593,230.440,230.777,19.280,19.193,19.288,13310.107,514.910,13320.063,52.000
3.322400,230.621,230.470,230.810,19.234,19.241,19.285,13314.188,436.067,13321.328,52.000
3.341600,230.619,230.468,230.807,19.236,19.245,19.291,13316.957,437.856,13324.153,52.000
3.360900,230.616,230.467,230.803,19.239,19.243,19.288,13316.153,435.912,13323.286,52.000
3.380100,230.610,230.466,230.801,19.243,19.254,19.294,13321.021,436.820,13328.181,52.000
3.399300,230.610,230.462,230.805,19.246,19.253,19.295,13321.496,435.670,13328.618,52.000
3.418600,230.606,230.459,230.797,19.245,19.248,19.287,13318.240,433.104,13325.280,52.000
3.437800,230.604,230.460,230.799,19.250,19.250,19.292,13321.001,434.269,13328.078,52.000
3.457000,230.604,230.456,230.799,19.248,19.247,19.293,13319.766,435.132,13326.871,52.000
3.476300,230.604,230.455,230.799,19.242,19.250,19.292,13319.021,433.863,13326.086,52.000
3.495500,230.603,230.457,230.790,19.246,19.254,19.293,13320.915,436.828,13328.075,52.000
3.514700,230.601,230.452,230.799,19.249,19.255,19.294,13322.145,435.847,13329.272,52.000
3.533900,230.599,230.449,230.796,19.249,19.253,19.296,13321.855,436.604,13329.008,52.000
3.553200,230.599,230.452,230.792,19.242,19.252,19.297,13320.316,435.497,13327.434,52.000
3.572400,230.596,230.448,230.795,19.250,19.251,19.297,13321.878,435.506,13328.994,52.000
3.591600,230.597,230.448,230.798,19.249,19.247,19.298,13320.634,441.157,13327.938,52.000
3.610900,230.597,230.452,230.789,19.243,19.253,19.298,13320.940,436.507,13328.090,52.000
3.630100,230.596,230.452,230.794,19.248,19.251,19.299,13321.917,435.136,13329.021,52.000
3.649300,230.598,230.453,230.795,19.254,19.255,19.302,13324.741,441.965,13332.069,52.000
3.668600,230.599,230.449,230.794,19.250,19.254,19.296,13322.268,439.358,13329.511,52.000
3.687800,230.598,230.454,230.793,19.254,19.253,19.302,13324.493,440.091,13331.759,52.000
3.707000,230.598,230.452,230.796,19.245,19.252,19.302,13322.049,438.583,13329.267,52.000
3.726300,230.596,230.448,230.792,19.254,19.249,19.308,13324.845,439.192,13332.081,52.000
3.745500,230.596,230.452,230.788,19.254,19.249,19.301,13322.700,441.225,13330.005,52.000
3.764700,230.599,230.452,230.790,19.251,19.256,19.303,13324.737,436.917,13331.898,52.000
3.783900,230.598,230.447,230.793,19.241,19.252,19.297,13319.888,435.511,13327.006,52.000
3.803200,230.600,230.453,230.790,19.250,19.246,19.303,13321.951,439.538,13329.200,52.000
3.822400,230.598,230.453,230.791,19.247,19.253,19.299,13321.874,438.645,13329.094,52.000
3.841600,230.596,230.448,230.794,19.247,19.248,19.294,13319.613,439.628,13326.867,52.000
3.860900,230.600,230.451,230.785,19.250,19.253,19.300,13323.021,436.128,13330.157,52.000
3.880100,230.598,230.451,230.788,19.249,19.252,19.300,13322.646,436.137,13329.784,52.000
3.899300,230.599,230.447,230.788,19.250,19.252,19.297,13321.985,435.918,13329.115,52.000
3.918600,230.596,230.449,230.790,19.252,19.250,19.299,13322.449,435.584,13329.567,52.000
3.937800,230.593,230.449,230.788,19.255,19.251,19.298,13322.715,437.993,13329.912,52.000
3.957000,230.596,230.450,230.793,19.250,19.251,19.292,13320.706,437.498,13327.889,52.000
3.976300,230.595,230.446,230.790,19.251,19.252,19.293,13321.288,437.689,13328.477,52.000
3.995500,230.593,230.452,230.788,19.252,19.253,19.296,13322.288,438.528,13329.503,52.000
4.014700,230.596,230.450,230.787,19.250,19.247,19.295,13320.220,437.709,13327.410,52.000
4.033900,230.593,230.445,230.793,19.248,19.248,19.294,13319.685,440.710,13326.974,52.000
4.053200,230.593,230.450,230.783,19.241,19.251,19.298,13319.601,437.566,13326.785,52.000
4.072400,230.595,230.447,230.791,19.248,19.252,19.303,13322.711,437.297,13329.886,52.000
4.091600,230.594,230.446,230.791,19.257,19.252,19.295,13322.893,439.708,13330.146,52.000
4.110900,230.596,230.448,230.786,19.250,19.256,19.294,13322.097,437.904,13329.292,52.000
4.130100,230.596,230.450,230.787,19.247,19.247,19.303,13321.270,439.265,13328.510,52.000
4.149300,230.596,230.446,230.790,19.248,19.245,19.303,13321.321,439.194,13328.560,52.000
4.168600,230.598,230.443,230.786,19.249,19.247,19.298,13320.635,440.360,13327.911,52.000
4.187800,230.592,230.448,230.787,19.250,19.245,19.295,13319.623,438.660,13326.844,52.000
4.207000,230.594,230.446,230.787,19.246,19.249,19.305,13322.021,435.733,13329.145,52.000
4.226300,230.594,230.443,230.790,19.250,19.244,19.300,13320.676,438.888,13327.904,52.000
4.245500,230.594,230.452,230.785,19.254,19.249,19.302,13323.128,439.945,13330.390,52.000
4.264700,230.597,230.449,230.789,19.250,19.247,19.299,13321.165,435.791,13328.291,52.000
4.283900,230.597,230.445,230.790,19.241,19.249,19.301,13320.284,434.734,13327.376,52.000
4.303200,230.596,230.453,230.787,19.251,19.246,19.298,13321.015,436.599,13328.167,52.000
4.322400,230.597,230.452,230.792,19.253,19.246,19.300,13322.109,440.230,13329.381,52.000
4.341600,230.597,230.447,230.789,19.248,19.255,19.298,13322.265,440.525,13329.547,52.000
4.360900,230.595,230.450,230.788,19.243,19.247,19.293,13318.239,437.741,13325.431,52.000
4.380100,230.597,230.452,230.787,19.243,19.243,19.294,13317.505,438.234,13324.714,52.000
4.399300,230.595,230.446,230.788,19.252,19.250,19.300,13322.312,440.747,13329.600,52.000
4.418600,230.596,230.446,230.786,19.250,19.249,19.295,13320.664,440.176,13327.936,52.000
4.437800,230.600,230.450,230.788,19.254,19.247,19.299,13322.021,440.529,13329.303,52.000
4.457000,230.597,230.446,230.785,19.251,19.256,19.295,13322.572,439.540,13329.821,52.000
4.476300,230.597,230.444,230.790,19.249,19.255,19.298,13322.517,437.806,13329.709,52.000
4.495500,230.594,230.451,230.784,19.246,19.252,19.304,13322.572,441.120,13329.873,52.000
4.514700,230.593,230.445,230.786,19.249,19.252,19.299,13322.054,441.460,13329.366,52.000
4.533900,230.590,230.438,230.785,19.245,19.250,19.300,13320.673,441.132,13327.975,52.000
4.553200,230.591,230.447,230.786,19.253,19.260,19.302,13325.309,440.922,13332.602,52.000
4.572400,230.594,230.445,230.787,19.248,19.256,19.302,13323.378,440.773,13330.667,52.000
4.591600,230.593,230.443,230.790,19.247,19.256,19.296,13321.790,440.379,13329.066,52.000
4.610900,230.596,230.446,230.785,19.250,19.256,19.302,13323.924,440.500,13331.204,52.000
4.630100,230.596,230.451,230.789,19.242,19.250,19.298,13319.840,440.440,13327.119,52.000
4.649300,230.595,230.446,230.785,19.251,19.251,19.302,13322.765,442.521,13330.111,52.000
4.668600,230.593,230.448,230.788,19.254,19.256,19.302,13324.677,441.588,13331.992,52.000
4.687800,230.596,230.450,230.783,19.247,19.255,19.302,13323.015,440.792,13330.305,52.000
4.707000,230.594,230.448,230.787,19.248,19.253,19.300,13322.228,440.839,13329.520,52.000
4.726300,230.596,230.444,230.787,19.252,19.251,19.300,13322.579,440.899,13329.873,52.000
4.745500,230.595,230.449,230.783,19.249,19.254,19.295,13321.508,440.375,13328.784,52.000
4.764700,230.597,230.447,230.783,19.250,19.256,19.300,13323.231,438.119,13330.434,52.000
4.783900,230.596,230.444,230.789,19.250,19.259,19.300,13324.158,437.525,13331.340,52.000
4.803200,230.595,230.450,230.783,19.241,19.253,19.294,13319.304,437.125,13326.476,52.000
4.822400,230.596,230.448,230.786,19.243,19.253,19.298,13320.943,435.373,13328.056,52.000
4.841600,230.596,230.442,230.787,19.248,19.247,19.298,13320.743,433.459,13327.794,52.000
4.860900,230.595,230.445,230.783,19.252,19.256,19.294,13322.490,437.299,13329.665,52.000
4.880100,230.595,230.446,230.783,19.247,19.258,19.297,13322.466,436.726,13329.622,52.000
4.899300,230.593,230.442,230.782,19.247,19.250,19.291,13319.301,438.162,13326.506,52.000
4.918600,230.595,230.445,230.785,19.255,19.254,19.302,13324.627,437.912,13331.821,52.000
4.937800,230.596,230.450,230.783,19.249,19.260,19.298,13323.487,441.068,13330.786,52.000
4.957000,230.566,230.419,230.757,19.210,19.249,19.335,13316.045,520.126,13326.199,52.001
4.976300,230.564,230.410,230.755,19.241,19.249,19.298,13314.183,522.424,13324.429,52.000
4.995500,230.569,230.424,230.753,19.240,19.243,19.293,13311.684,525.126,13322.037,52.000
5.014700,230.569,230.421,230.755,19.235,19.246,19.292,13311.146,524.583,13321.479,52.000
5.033900,230.575,230.420,230.762,19.233,19.246,19.300,13312.445,525.907,13322.829,52.000
5.053200,230.577,230.431,230.757,19.230,19.240,19.286,13307.250,529.949,13317.798,52.000
5.072400,230.581,230.434,230.766,19.221,19.246,19.285,13306.648,528.903,13317.155,52.000
5.091600,230.583,230.428,230.768,19.231,19.244,19.287,13309.032,529.182,13319.549,52.000
5.110900,230.604,230.448,230.795,19.237,19.213,19.302,13310.580,459.102,13318.495,52.000
5.130100,230.617,230.467,230.801,19.234,19.233,19.287,13312.658,443.037,13320.027,52.000
5.149300,230.613,230.460,230.804,19.234,19.241,19.287,13314.045,442.560,13321.398,52.000
5.168600,230.609,230.460,230.802,19.245,19.245,19.300,13320.600,442.210,13327.938,52.000
5.187800,230.606,230.460,230.801,19.236,19.243,19.298,13317.281,440.964,13324.580,52.000
5.207000,230.605,230.453,230.799,19.246,19.234,19.297,13317.270,443.066,13324.638,52.000
5.226300,230.604,230.455,230.803,19.248,19.248,19.297,13320.961,443.313,13328.336,52.000
5.245500,230.603,230.457,230.793,19.246,19.248,19.296,13319.978,442.275,13327.318,52.000
5.264700,230.600,230.457,230.796,19.243,19.240,19.294,13316.982,442.242,13324.323,52.000
5.283900,230.600,230.451,230.796,19.250,19.243,19.292,13318.815,443.725,13326.205,52.000
5.303200,230.598,230.460,230.791,19.243,19.244,19.293,13317.582,441.721,13324.906,52.000
5.322400,230.598,230.453,230.791,19.250,19.242,19.294,13318.858,444.809,13326.284,52.000
5.341600,230.597,230.447,230.792,19.251,19.245,19.294,13319.444,442.908,13326.807,52.000
5.360900,230.596,230.453,230.788,19.252,19.251,19.290,13320.513,441.781,13327.836,52.000
5.380100,230.596,230.452,230.789,19.244,19.248,19.295,13319.186,435.985,13326.319,52.000
5.399300,230.598,230.446,230.789,19.256,19.249,19.290,13321.112,437.676,13328.300,52.000
5.418600,230.598,230.447,230.791,19.259,19.246,19.300,13323.208,440.010,13330.472,52.000
5.437800,230.596,230.453,230.788,19.251,19.251,19.291,13320.723,437.516,13327.906,52.000
5.457000,230.594,230.445,230.786,19.252,19.254,19.291,13321.216,438.993,13328.447,52.000
5.476300,230.593,230.443,230.789,19.248,19.253,19.295,13320.938,439.493,13328.186,52.000
5.495500,230.594,230.446,230.781,19.255,19.253,19.293,13322.131,440.853,13329.423,52.000
5.514700,230.592,230.443,230.785,19.251,19.252,19.292,13320.453,444.586,13327.870,52.000
5.533900,230.592,230.439,230.790,19.249,19.253,19.297,13321.495,445.594,13328.946,52.000
5.553200,230.591,230.450,230.789,19.248,19.257,19.288,13320.181,445.828,13327.640,52.000
5.572400,230.594,230.448,230.785,19.248,19.262,19.296,13323.027,445.151,13330.462,52.000
5.591600,230.595,230.443,230.794,19.244,19.251,19.298,13320.501,442.231,13327.840,52.000
5.610900,230.593,230.450,230.786,19.248,19.255,19.302,13322.991,442.118,13330.325,52.000
