"Time [s]","U1_tRMS@AC [V]","U2_tRMS@AC [V]","U3_tRMS@AC [V]","I1_tRMS@AC [A]","I2_tRMS@AC [A]","I3_tRMS@AC [A]","P_t@AC [W]","Q_t@AC [var]","S_t@AC [VA]","F_fund@AC [Hz]"
0.000400,230.582,230.418,230.760,19.216,19.185,19.271,13285.548,584.669,13298.406,47.499
0.021400,230.615,230.454,230.777,19.213,19.222,19.259,13297.267,460.559,13305.239,47.501
0.042500,230.609,230.451,230.780,19.203,19.225,19.259,13295.753,453.665,13303.491,47.500
0.063500,230.605,230.452,230.777,19.210,19.218,19.264,13296.747,453.321,13304.472,47.500
0.084600,230.605,230.449,230.777,19.223,19.224,19.264,13300.918,454.056,13308.666,47.500
0.105600,230.601,230.453,230.777,19.215,19.231,19.266,13301.156,449.422,13308.746,47.500
0.126700,230.600,230.451,230.777,19.219,19.224,19.264,13300.061,450.182,13307.677,47.500
0.147700,230.599,230.452,230.777,19.225,19.225,19.267,13302.143,453.708,13309.878,47.500
0.168800,230.596,230.451,230.775,19.227,19.227,19.264,13302.287,454.077,13310.035,47.500
0.189800,230.596,230.448,230.778,19.213,19.229,19.269,13301.022,450.150,13308.638,47.500
0.210900,230.592,230.447,230.776,19.217,19.220,19.267,13299.103,453.479,13306.832,47.500
0.231900,230.592,230.443,230.776,19.226,19.230,19.273,13304.666,452.184,13312.348,47.500
0.253000,230.594,230.447,230.769,19.218,19.232,19.264,13301.443,446.690,13308.941,47.500
0.274000,230.592,230.443,230.777,19.216,19.219,19.271,13299.928,445.815,13307.397,47.500
0.295100,230.591,230.449,230.774,19.227,19.219,19.267,13301.010,452.164,13308.693,47.500
0.316100,230.591,230.440,230.781,19.222,19.230,19.269,13303.035,448.903,13310.607,47.500
0.337200,230.591,230.446,230.768,19.216,19.224,19.261,13298.318,446.777,13305.821,47.500
0.358300,230.589,230.439,230.779,19.223,19.224,19.268,13301.441,453.300,13309.163,47.500
0.379300,230.591,230.445,230.770,19.217,19.231,19.270,13302.521,450.726,13310.154,47.500
0.400400,230.591,230.438,230.775,19.217,19.223,19.274,13301.180,453.537,13308.909,47.500
0.421400,230.591,230.445,230.774,19.223,19.222,19.272,13301.958,456.275,13309.781,47.500
0.442500,230.593,230.446,230.776,19.227,19.238,19.270,13306.178,455.396,13313.968,47.500
0.463500,230.592,230.446,230.772,19.212,19.231,19.266,13300.195,449.259,13307.781,47.500
0.484600,230.593,230.441,230.773,19.223,19.219,19.270,13300.783,451.933,13308.459,47.500
0.505600,230.592,230.446,230.773,19.219,19.232,19.263,13301.228,452.743,13308.931,47.500
0.526700,230.589,230.445,230.772,19.225,19.231,19.267,13303.437,449.004,13311.012,47.500
0.547700,230.591,230.443,230.771,19.223,19.228,19.268,13302.438,450.197,13310.054,47.500
0.568800,230.591,230.445,230.772,19.221,19.228,19.272,13302.849,451.827,13310.520,47.500
0.589800,230.592,230.445,230.778,19.222,19.223,19.269,13301.360,448.961,13308.936,47.500
0.610900,230.591,230.442,230.773,19.224,19.228,19.272,13303.665,447.804,13311.200,47.500
0.631900,230.590,230.442,230.777,19.225,19.227,19.271,13303.371,450.483,13310.996,47.500
0.653000,230.590,230.444,230.773,19.224,19.230,19.271,13303.896,449.943,13311.502,47.500
0.674000,230.587,230.439,230.777,19.221,19.233,19.269,13303.379,448.651,13310.941,47.500
0.695100,230.586,230.441,230.772,19.222,19.229,19.273,13303.457,450.873,13311.095,47.500
0.716100,230.587,230.437,230.779,19.217,19.226,19.269,13300.842,450.547,13308.471,47.500
0.737200,230.588,230.444,230.770,19.217,19.234,19.270,13302.891,450.239,13310.508,47.500
0.758300,230.590,230.438,230.777,19.219,19.230,19.270,13302.359,450.121,13309.973,47.500
0.779300,230.590,230.445,230.773,19.220,19.236,19.271,13304.415,450.401,13312.037,47.500
0.800400,230.591,230.440,230.776,19.220,19.230,19.269,13302.504,448.649,13310.067,47.500
0.821400,230.591,230.444,230.773,19.216,19.234,19.273,13303.627,447.314,13311.146,47.500
0.842500,230.589,230.440,230.773,19.227,19.231,19.271,13304.755,451.480,13312.413,47.500
0.863500,230.589,230.445,230.770,19.221,19.236,19.267,13303.573,451.450,13311.230,47.500
0.884600,230.591,230.441,230.773,19.220,19.236,19.263,13302.706,451.448,13310.364,47.500
0.905600,230.592,230.443,230.773,19.223,19.233,19.266,13303.227,450.043,13310.837,47.500
0.926700,230.593,230.445,230.773,19.228,19.232,19.263,13303.494,452.240,13311.179,47.500
0.947700,230.592,230.445,230.776,19.225,19.234,19.266,13304.038,451.522,13311.698,47.500
0.968800,230.591,230.446,230.775,19.217,19.232,19.270,13302.728,449.865,13310.332,47.500
0.989800,230.590,230.445,230.775,19.221,19.231,19.270,13303.049,452.202,13310.732,47.500
1.010900,230.589,230.444,230.775,19.223,19.231,19.268,13303.154,449.879,13310.759,47.500
1.031900,230.588,230.439,230.779,19.219,19.228,19.272,13302.496,451.719,13310.163,47.500
1.053000,230.588,230.443,230.774,19.221,19.229,19.270,13302.601,453.597,13310.331,47.500
1.074000,230.588,230.440,230.781,19.221,19.235,19.271,13304.457,452.258,13312.142,47.500
1.095100,230.588,230.445,230.777,19.218,19.238,19.266,13303.510,448.477,13311.067,47.500
1.116100,230.588,230.438,230.782,19.217,19.233,19.271,13303.013,449.491,13310.604,47.500
1.137200,230.590,230.445,230.772,19.219,19.233,19.266,13302.113,454.353,13309.870,47.500
1.158300,230.587,230.439,230.779,19.215,19.235,19.268,13301.983,453.480,13309.711,47.500
1.179300,230.589,230.445,230.776,19.219,19.230,19.270,13302.419,453.122,13310.135,47.500
1.200400,230.590,230.442,230.781,19.225,19.231,19.271,13304.434,453.326,13312.154,47.500
1.221400,230.589,230.445,230.777,19.220,19.232,19.273,13303.755,455.987,13311.567,47.500
1.242500,230.590,230.443,230.780,19.222,19.235,19.268,13304.038,452.057,13311.716,47.500
1.263500,230.592,230.449,230.778,19.219,19.232,19.269,13302.944,452.798,13310.648,47.500
1.284600,230.594,230.444,230.777,19.226,19.235,19.264,13304.132,453.106,13311.846,47.500
1.305600,230.590,230.445,230.776,19.226,19.232,19.263,13303.323,450.815,13310.959,47.500
1.326700,230.591,230.445,230.779,19.223,19.230,19.266,13302.552,449.339,13310.138,47.500
1.347700,230.591,230.444,230.776,19.224,19.230,19.269,13303.549,451.466,13311.207,47.500
1.368800,230.590,230.445,230.776,19.228,19.231,19.270,13304.758,453.032,13312.469,47.500
1.389800,230.591,230.444,230.783,19.227,19.233,19.268,13304.801,453.031,13312.511,47.500
1.410900,230.588,230.444,230.779,19.220,19.229,19.276,13303.938,451.613,13311.601,47.500
1.431900,230.589,230.439,230.783,19.224,19.232,19.272,13304.620,450.452,13312.243,47.500
1.453000,230.590,230.444,230.776,19.223,19.233,19.271,13304.409,452.882,13312.115,47.500
1.474000,230.587,230.439,230.784,19.220,19.236,19.268,13303.623,451.478,13311.282,47.500
1.495100,230.588,230.443,230.778,19.217,19.235,19.274,13304.093,450.985,13311.734,47.500
1.516100,230.590,230.437,230.782,19.222,19.222,19.267,13300.560,452.936,13308.270,47.500
1.537200,230.588,230.447,230.777,19.227,19.234,19.265,13304.322,453.167,13312.038,47.500
1.558300,230.589,230.437,230.783,19.217,19.233,19.270,13302.705,449.617,13310.302,47.500
1.579300,230.590,230.443,230.778,19.220,19.228,19.271,13302.564,452.382,13310.254,47.500
1.600400,230.592,230.441,230.782,19.230,19.232,19.267,13304.952,454.675,13312.719,47.500
1.621400,230.588,230.445,230.779,19.221,19.231,19.265,13302.056,451.844,13309.728,47.500
1.642500,230.583,230.436,230.775,19.168,19.270,19.277,13300.203,481.510,13308.916,47.500
1.663500,230.561,230.415,230.746,19.217,19.226,19.264,13293.026,583.557,13305.829,47.500
1.684600,230.566,230.415,230.750,19.218,19.225,19.265,13293.282,586.138,13306.198,47.500
1.705600,230.568,230.422,230.755,19.219,19.225,19.263,13293.209,586.875,13306.157,47.500
1.726700,230.571,230.424,230.755,19.211,19.220,19.267,13291.294,586.456,13304.226,47.500
1.747700,230.575,230.425,230.757,19.206,19.216,19.260,13287.713,589.781,13300.795,47.500
1.768800,230.579,230.427,230.757,19.211,19.222,19.259,13289.878,588.176,13302.887,47.500
1.789800,230.576,230.425,230.763,19.199,19.211,19.263,13285.561,589.182,13298.619,47.500
1.810900,230.597,230.440,230.780,19.219,19.177,19.274,13290.048,488.592,13299.026,47.499
1.831900,230.607,230.453,230.792,19.212,19.218,19.256,13295.396,458.114,13303.286,47.500
1.853000,230.603,230.458,230.790,19.210,19.223,19.262,13297.677,455.177,13305.465,47.500
1.874000,230.601,230.452,230.793,19.219,19.220,19.260,13298.538,454.368,13306.299,47.500
1.895100,230.600,230.457,230.790,19.212,19.223,19.264,13298.479,455.895,13306.291,47.500
1.916100,230.597,230.450,230.794,19.220,19.224,19.267,13301.157,455.012,13308.938,47.500
1.937200,230.595,230.457,230.788,19.213,19.220,19.266,13298.506,453.127,13306.224,47.500
1.958300,230.595,230.449,230.790,19.216,19.229,19.267,13301.238,454.467,13309.000,47.500
1.979300,230.595,230.453,230.785,19.216,19.230,19.269,13301.860,453.130,13309.576,47.500
2.000400,230.592,230.448,230.791,19.221,19.225,19.268,13301.769,453.131,13309.484,47.500
2.021400,230.591,230.452,230.785,19.217,19.225,19.267,13300.275,456.579,13308.110,47.500
2.042500,230.593,230.448,230.788,19.215,19.231,19.269,13301.900,451.542,13309.562,47.500
2.063500,230.593,230.452,230.784,19.219,19.226,19.262,13300.430,450.809,13308.067,47.500
2.084600,230.594,230.449,230.787,19.220,19.228,19.267,13301.910,454.464,13309.671,47.500
2.105600,230.590,230.451,230.786,19.221,19.229,19.264,13301.687,453.814,13309.426,47.500
2.126700,230.590,230.449,230.782,19.228,19.232,19.267,13304.456,453.844,13312.195,47.500
2.147700,230.591,230.447,230.784,19.214,19.233,19.267,13301.399,453.562,13309.130,47.500
2.168800,230.591,230.446,230.783,19.221,19.226,19.268,13301.835,452.229,13309.521,47.500
2.189800,230.590,230.445,230.784,19.223,19.230,19.270,13303.776,454.574,13311.540,47.500
2.210900,230.590,230.445,230.784,19.219,19.232,19.269,13302.721,455.482,13310.516,47.500
2.231900,230.590,230.444,230.786,19.214,19.225,19.272,13300.655,455.930,13308.467,47.500
2.253000,230.590,230.446,230.779,19.221,19.223,19.265,13300.198,457.294,13308.057,47.500
2.274000,230.590,230.441,230.784,19.221,19.228,19.267,13301.907,454.543,13309.671,47.500
2.295100,230.588,230.446,230.780,19.223,19.225,19.274,13303.154,454.316,13310.909,47.500
2.316100,230.587,230.438,230.784,19.215,19.226,19.267,13300.027,454.781,13307.801,47.500
2.337200,230.587,230.449,230.774,19.222,19.227,19.270,13302.432,452.679,13310.132,47.500
2.358300,230.591,230.440,230.782,19.213,19.230,19.268,13300.687,451.610,13308.351,47.500
2.379300,230.590,230.446,230.777,19.218,19.227,19.268,13301.131,451.906,13308.806,47.500
2.400400,230.590,230.443,230.781,19.224,19.226,19.269,13302.499,455.928,13310.310,47.500
2.421400,230.590,230.447,230.775,19.224,19.231,19.272,13304.458,454.055,13312.204,47.500
2.442500,230.591,230.440,230.778,19.219,19.226,19.268,13301.001,452.598,13308.698,47.500
2.463500,230.590,230.444,230.773,19.223,19.223,19.264,13300.481,453.245,13308.202,47.500
2.484600,230.592,230.443,230.775,19.220,19.236,19.263,13302.446,453.506,13310.175,47.500
2.505600,230.589,230.444,230.776,19.220,19.229,19.269,13302.448,451.786,13310.118,47.500
2.526700,230.589,230.443,230.777,19.218,19.226,19.265,13300.335,450.980,13307.979,47.500
2.547700,230.587,230.444,230.775,19.218,19.226,19.263,13299.707,451.024,13307.353,47.500
2.568800,230.592,230.443,230.773,19.218,19.230,19.267,13301.644,450.012,13309.254,47.500
2.589800,230.589,230.440,230.778,19.221,19.231,19.267,13302.362,453.465,13310.090,47.500
2.610900,230.588,230.442,230.776,19.226,19.227,19.267,13302.747,451.825,13310.418,47.500
2.631900,230.586,230.438,230.775,19.218,19.227,19.270,13301.540,450.661,13309.172,47.500
2.653000,230.585,230.440,230.772,19.225,19.223,19.271,13302.175,453.352,13309.897,47.500
2.674000,230.589,230.439,230.779,19.227,19.234,19.267,13304.316,455.525,13312.112,47.500
2.695100,230.588,230.443,230.773,19.216,19.233,19.268,13302.062,451.683,13309.728,47.500
2.716100,230.590,230.435,230.776,19.223,19.231,19.271,13303.619,450.734,13311.253,47.500
2.737200,230.588,230.443,230.768,19.223,19.228,19.270,13302.819,450.636,13310.450,47.500
2.758300,230.588,230.437,230.772,19.218,19.229,19.272,13302.298,449.283,13309.883,47.500
2.779300,230.589,230.443,230.768,19.220,19.232,19.271,13303.323,449.296,13310.908,47.500
2.800400,230.589,230.438,230.772,19.222,19.226,19.269,13301.952,448.890,13309.524,47.500
2.821400,230.590,230.444,230.770,19.220,19.229,19.264,13301.033,449.219,13308.617,47.500
2.842500,230.593,230.439,230.771,19.226,19.227,19.267,13302.709,448.930,13310.282,47.500
2.863500,230.590,230.443,230.767,19.226,19.227,19.265,13302.165,449.794,13309.768,47.500
2.884600,230.593,230.441,230.771,19.225,19.232,19.264,13302.775,450.199,13310.391,47.500
2.905600,230.589,230.441,230.773,19.222,19.231,19.269,13303.163,448.052,13310.706,47.500
2.926700,230.589,230.440,230.770,19.230,19.220,19.266,13301.471,453.619,13309.203,47.500
2.947700,230.589,230.441,230.768,19.225,19.238,19.263,13303.794,453.935,13311.535,47.500
2.968800,230.590,230.440,230.770,19.220,19.230,19.268,13302.105,451.077,13309.751,47.500
2.989800,230.591,230.437,230.770,19.226,19.223,19.263,13300.742,455.549,13308.541,47.500
3.010900,230.588,230.440,230.768,19.224,19.232,19.266,13303.007,454.494,13310.769,47.500
3.031900,230.589,230.437,230.771,19.220,19.233,19.272,13303.638,449.682,13311.235,47.500
3.053000,230.589,230.440,230.768,19.218,19.228,19.272,13301.924,453.324,13309.646,47.500
3.074000,230.588,230.436,230.772,19.227,19.230,19.272,13304.340,456.088,13312.155,47.500
3.095100,230.589,230.440,230.766,19.219,19.233,19.263,13301.458,453.006,13309.169,47.500
3.116100,230.588,230.435,230.771,19.214,19.235,19.270,13302.334,451.732,13310.002,47.500
3.137200,230.588,230.441,230.766,19.222,19.234,19.272,13304.601,446.418,13312.088,47.500
3.158300,230.589,230.436,230.768,19.219,19.234,19.263,13301.646,444.624,13309.075,47.500
3.179300,230.593,230.444,230.766,19.224,19.230,19.268,13303.150,446.702,13310.648,47.500
3.200400,230.591,230.439,230.772,19.222,19.229,19.271,13302.914,452.548,13310.609,47.500
3.221400,230.592,230.441,230.765,19.224,19.230,19.263,13301.833,454.997,13309.612,47.500
3.242500,230.591,230.438,230.766,19.219,19.233,19.265,13301.906,451.996,13309.583,47.500
3.263500,230.590,230.442,230.764,19.218,19.229,19.266,13301.019,452.329,13308.708,47.500
3.284600,230.591,230.438,230.769,19.224,19.224,19.257,13298.990,456.528,13306.823,47.500
3.305600,230.591,230.441,230.767,19.226,19.226,19.266,13302.021,460.623,13309.994,47.500
3.326700,230.591,230.441,230.768,19.215,19.227,19.265,13299.332,456.224,13307.155,47.500
3.347700,230.590,230.441,230.767,19.216,19.222,19.267,13298.944,458.969,13306.861,47.500
3.368800,230.591,230.440,230.766,19.227,19.221,19.270,13301.938,460.549,13309.907,47.500
3.389800,230.587,230.438,230.768,19.219,19.232,19.269,13301.965,458.203,13309.854,47.500
3.410900,230.585,230.439,230.766,19.217,19.226,19.274,13301.256,459.839,13309.202,47.500
3.431900,230.587,230.436,230.770,19.224,19.226,19.271,13302.145,459.428,13310.076,47.500
3.453000,230.564,230.421,230.742,19.173,19.277,19.277,13298.300,566.543,13310.362,47.501
3.474000,230.561,230.409,230.738,19.211,19.224,19.269,13291.963,585.987,13304.873,47.500
3.495100,230.567,230.414,230.738,19.212,19.218,19.264,13289.637,590.048,13302.729,47.500
3.516100,230.571,230.412,230.744,19.213,19.220,19.263,13290.171,592.357,13303.365,47.500
3.537200,230.574,230.418,230.736,19.203,19.221,19.266,13288.656,591.501,13301.814,47.500
3.558300,230.576,230.413,230.744,19.209,19.215,19.263,13287.919,592.639,13301.128,47.500
3.579300,230.576,230.421,230.740,19.203,19.217,19.262,13286.936,592.896,13300.157,47.500
3.600400,230.582,230.414,230.752,19.218,19.196,19.268,13287.570,585.253,13300.453,47.499
3.621400,230.613,230.452,230.773,19.209,19.217,19.255,13294.088,460.233,13302.052,47.501
3.642500,230.610,230.451,230.778,19.209,19.224,19.258,13296.511,458.887,13304.427,47.500
3.663500,230.605,230.452,230.773,19.215,19.226,19.260,13298.686,456.165,13306.507,47.500
3.684600,230.604,230.451,230.776,19.220,19.221,19.265,13299.786,453.742,13307.523,47.500
3.705600,230.601,230.450,230.778,19.219,19.225,19.262,13300.034,451.252,13307.687,47.500
3.726700,230.599,230.449,230.777,19.227,19.229,19.265,13303.396,453.513,13311.124,47.500
3.747700,230.597,230.446,230.775,19.221,19.232,19.264,13302.256,453.717,13309.991,47.500
3.768800,230.594,230.445,230.772,19.219,19.228,19.269,13301.926,455.525,13309.723,47.500
3.789800,230.593,230.444,230.778,19.223,19.228,19.267,13302.365,454.563,13310.130,47.500
3.810900,230.594,230.444,230.776,19.217,19.226,19.268,13300.750,458.755,13308.659,47.500
3.831900,230.593,230.441,230.778,19.214,19.221,19.266,13298.421,454.264,13306.177,47.500
3.853000,230.594,230.443,230.773,19.219,19.224,19.268,13300.536,452.391,13308.228,47.500
3.874000,230.592,230.439,230.778,19.221,19.236,19.262,13302.523,452.999,13310.234,47.500
3.895100,230.591,230.442,230.772,19.221,19.228,19.273,13303.015,454.258,13310.769,47.500
3.916100,230.590,230.437,230.775,19.223,19.228,19.270,13302.783,454.329,13310.539,47.500
3.937200,230.591,230.446,230.773,19.227,19.231,19.266,13303.373,456.009,13311.187,47.500
3.958300,230.591,230.437,230.778,19.212,19.239,19.265,13301.951,452.494,13309.645,47.500
3.979300,230.592,230.445,230.770,19.204,19.229,19.271,13298.802,455.351,13306.596,47.500
4.000400,230.593,230.441,230.777,19.226,19.224,19.271,13302.572,461.853,13310.588,47.500
4.021400,230.593,230.447,230.773,19.230,19.231,19.263,13303.544,456.214,13311.364,47.500
4.042500,230.592,230.442,230.774,19.217,19.236,19.268,13303.226,449.125,13310.805,47.500
4.063500,230.589,230.442,230.767,19.220,19.218,19.266,13298.604,452.013,13306.283,47.500
4.084600,230.591,230.442,230.775,19.231,19.227,19.262,13302.295,459.480,13310.228,47.500
4.105600,230.589,230.444,230.774,19.220,19.238,19.267,13303.567,457.162,13311.420,47.500
4.126700,230.588,230.442,230.774,19.214,19.225,19.273,13300.805,458.578,13308.708,47.500
4.147700,230.590,230.443,230.774,19.235,19.223,19.268,13303.943,459.641,13311.881,47.500
4.168800,230.590,230.445,230.774,19.224,19.233,19.266,13303.091,456.508,13310.922,47.500
4.189800,230.588,230.442,230.777,19.217,19.228,19.270,13301.669,451.572,13309.332,47.500
4.210900,230.587,230.441,230.773,19.223,19.224,19.274,13302.716,455.288,13310.505,47.500
4.231900,230.588,230.439,230.775,19.228,19.224,19.266,13301.646,459.821,13309.591,47.500
4.253000,230.590,230.443,230.774,19.222,19.231,19.264,13301.902,458.037,13309.786,47.500
4.274000,230.589,230.437,230.774,19.211,19.231,19.273,13301.369,453.431,13309.096,47.500
4.295100,230.589,230.444,230.772,19.230,19.220,19.271,13302.672,457.654,13310.542,47.500
4.316100,230.589,230.441,230.779,19.234,19.237,19.265,13306.310,459.518,13314.241,47.500
4.337200,230.591,230.444,230.772,19.216,19.236,19.270,13303.182,452.542,13310.876,47.500
4.358300,230.589,230.436,230.775,19.220,19.220,19.269,13299.780,459.359,13307.710,47.500
4.379300,230.591,230.446,230.772,19.237,19.228,19.263,13304.208,465.949,13312.365,47.500
4.400400,230.588,230.439,230.777,19.213,19.233,19.267,13300.900,459.947,13308.851,47.500
4.421400,230.589,230.443,230.771,19.217,19.224,19.271,13300.424,459.079,13308.345,47.500
4.442500,230.592,230.440,230.777,19.236,19.225,19.268,13304.334,461.105,13312.322,47.500
4.463500,230.594,230.446,230.774,19.220,19.235,19.261,13301.630,459.000,13309.547,47.500
4.484600,230.591,230.440,230.779,19.222,19.231,19.273,13303.878,456.508,13311.708,47.500
4.505600,230.589,230.443,230.776,19.222,19.218,19.270,13300.269,459.370,13308.199,47.500
4.526700,230.589,230.443,230.778,19.227,19.229,19.262,13301.830,463.813,13309.914,47.500
4.547700,230.590,230.442,230.777,19.219,19.232,19.269,13302.365,462.168,13310.391,47.500
4.568800,230.591,230.441,230.779,19.226,19.225,19.269,13302.385,462.149,13310.410,47.500
4.589800,230.591,230.441,230.778,19.223,19.230,19.265,13302.047,460.661,13310.021,47.500
4.610900,230.590,230.444,230.778,19.220,19.229,19.267,13301.569,458.842,13309.480,47.500
4.631900,230.591,230.440,230.783,19.222,19.224,19.264,13300.428,456.488,13308.259,47.500
4.653000,230.591,230.445,230.778,19.226,19.224,19.276,13304.046,458.589,13311.947,47.500
4.674000,230.587,230.438,230.780,19.202,19.235,19.276,13301.076,453.226,13308.795,47.500
4.695100,230.587,230.443,230.776,19.204,19.212,19.266,13293.924,451.868,13301.602,47.499
4.716100,230.590,230.439,230.785,19.232,19.211,19.262,13299.041,464.574,13307.153,47.500
4.737200,230.591,230.446,230.774,19.224,19.225,19.257,13299.029,464.037,13307.122,47.500
4.758300,230.591,230.439,230.783,19.200,19.226,19.265,13296.268,454.389,13304.029,47.500
4.779300,230.594,230.449,230.779,19.219,19.210,19.270,13297.887,456.850,13305.732,47.500
4.800400,230.594,230.442,230.781,19.233,19.222,19.263,13302.192,458.521,13310.092,47.500
4.821400,230.592,230.446,230.779,19.222,19.233,19.269,13303.688,452.848,13311.393,47.500
4.842500,230.592,230.443,230.781,19.223,19.225,19.273,13302.745,454.952,13310.522,47.500
4.863500,230.592,230.446,230.778,19.235,19.223,19.264,13302.895,459.682,13310.834,47.500
4.884600,230.590,230.443,230.779,19.211,19.223,19.255,13295.583,455.481,13303.383,47.500
4.905600,230.590,230.445,230.780,19.199,19.210,19.258,13290.463,452.811,13298.175,47.500
4.926700,230.589,230.444,230.782,19.201,19.192,19.246,13283.952,454.066,13291.711,47.500
4.947700,230.592,230.444,230.780,19.206,19.201,19.248,13287.907,452.707,13295.617,47.500
4.968800,230.593,230.443,230.782,19.220,19.218,19.266,13299.161,457.557,13307.029,47.500
4.989800,230.592,230.442,230.786,19.228,19.233,19.280,13307.583,461.493,13315.582,47.500
5.010900,230.588,230.443,230.784,19.231,19.241,19.287,13311.866,456.033,13319.675,47.500
5.031900,230.587,230.442,230.783,19.225,19.238,19.278,13307.758,448.655,13315.318,47.500
5.053000,230.590,230.444,230.780,19.214,19.220,19.270,13299.406,448.123,13306.954,47.500
5.074000,230.589,230.440,230.784,19.220,19.209,19.259,13295.209,456.734,13303.052,47.500
5.095100,230.589,230.447,230.780,19.218,19.223,19.257,13297.638,455.012,13305.420,47.500
5.116100,230.591,230.440,230.784,19.213,19.235,19.268,13301.482,456.538,13309.314,47.500
5.137200,230.589,230.447,230.781,19.226,19.228,19.281,13306.147,463.137,13314.205,47.500
5.158300,230.590,230.442,230.786,19.249,19.238,19.280,13312.858,471.721,13321.214,47.500
5.179300,230.589,230.448,230.777,19.220,19.246,19.267,13305.606,461.661,13313.613,47.500
5.200400,230.590,230.440,230.782,19.213,19.224,19.263,13298.163,455.039,13305.946,47.500
5.221400,230.588,230.447,230.780,19.225,19.218,19.259,13298.307,463.286,13306.374,47.500
5.242500,230.584,230.443,230.778,19.182,19.283,19.262,13303.291,482.514,13312.039,47.501
5.263500,230.561,230.419,230.750,19.219,19.238,19.272,13297.969,588.860,13311.000,47.500
5.284600,230.568,230.419,230.757,19.226,19.232,19.277,13299.070,596.185,13312.427,47.500
5.305600,230.570,230.423,230.760,19.225,19.230,19.264,13295.815,596.810,13309.203,47.500
5.326700,230.571,230.421,230.758,19.210,19.227,19.262,13291.146,595.935,13304.499,47.500
5.347700,230.574,230.423,230.758,19.208,19.216,19.266,13289.021,600.272,13302.572,47.500
5.368800,230.576,230.423,230.761,19.226,19.218,19.261,13292.501,601.927,13306.122,47.500
5.389800,230.578,230.423,230.764,19.206,19.218,19.253,13286.023,601.818,13299.646,47.500
5.410900,230.599,230.440,230.783,19.218,19.180,19.281,13291.734,504.189,13301.293,47.499
5.431900,230.608,230.454,230.796,19.219,19.222,19.266,13299.906,469.970,13308.207,47.500
5.453000,230.607,230.456,230.790,19.215,19.220,19.260,13297.104,469.834,13305.402,47.500
5.474000,230.602,230.450,230.793,19.215,19.224,19.262,13298.620,465.378,13306.761,47.500
5.495100,230.600,230.454,230.787,19.215,19.219,19.263,13297.442,465.219,13305.577,47.500
5.516100,230.598,230.448,230.792,19.221,19.214,19.257,13296.312,469.031,13304.582,47.500
5.537200,230.597,230.455,230.784,19.223,19.223,19.257,13298.667,467.410,13306.879,47.500
5.558300,230.596,230.448,230.790,19.221,19.225,19.268,13301.141,466.747,13309.327,47.500
5.579300,230.596,230.456,230.784,19.230,19.221,19.260,13300.611,468.132,13308.847,47.500
5.600400,230.597,230.450,230.791,19.224,19.220,19.259,13298.389,473.949,13306.832,47.500
5.621400,230.596,230.454,230.785,19.217,19.225,19.256,13297.508,469.064,13305.778,47.500
5.642500,230.593,230.448,230.787,19.221,19.220,19.262,13298.526,470.686,13306.854,47.500
5.663500,230.591,230.450,230.783,19.225,19.211,19.266,13297.911,482.153,13306.649,47.500
5.684600,230.591,230.449,230.785,19.230,19.234,19.256,13302.197,479.415,13310.834,47.501
5.705600,230.590,230.448,230.783,19.216,19.235,19.263,13301.483,455.291,13309.273,47.500
5.726700,230.591,230.446,230.785,19.224,19.213,19.271,13299.711,460.670,13307.688,47.499
5.747700,230.592,230.446,230.784,19.240,19.221,19.258,13302.026,473.249,13310.442,47.500
5.768800,230.589,230.446,230.781,19.214,19.237,19.265,13301.230,470.079,13309.534,47.500
5.789800,230.590,230.443,230.784,19.214,19.229,19.278,13302.675,462.860,13310.725,47.500
5.810900,230.590,230.444,230.781,19.228,19.225,19.271,13303.535,464.013,13311.625,47.500
5.831900,230.590,230.441,230.781,19.224,19.229,19.269,13302.757,461.579,13310.763,47.500
5.853000,230.589,230.442,230.775,19.217,19.225,19.266,13299.671,463.794,13307.755,47.500
5.874000,230.587,230.440,230.782,19.221,19.224,19.267,13300.258,469.620,13308.546,47.500
5.895100,230.589,230.445,230.781,19.230,19.232,19.275,13305.870,476.868,13314.412,47.500
5.916100,230.591,230.439,230.781,19.226,19.233,19.272,13304.602,472.014,13312.972,47.500
5.937200,230.590,230.446,230.776,19.216,19.229,19.271,13301.516,467.267,13309.721,47.500
5.958300,230.590,230.440,230.783,19.223,19.225,19.273,13302.533,465.386,13310.671,47.500
5.979300,230.592,230.444,230.773,19.222,19.225,19.272,13302.000,466.687,13310.184,47.500
6.000400,230.592,230.439,230.778,19.237,19.230,19.273,13306.728,468.739,13314.980,47.500
6.021400,230.589,230.445,230.774,19.224,19.230,19.271,13303.264,468.489,13311.511,47.500
6.042500,230.591,230.440,230.778,19.226,19.224,19.270,13302.137,467.982,13310.366,47.500
6.063500,230.590,230.444,230.775,19.226,19.235,19.267,13304.248,464.414,13312.352,47.500
6.084600,230.593,230.441,230.775,19.216,19.230,19.275,13302.596,460.662,13310.569,47.500
6.105600,230.591,230.440,230.776,19.228,19.217,19.276,13302.346,465.826,13310.500,47.500
6.126700,230.589,230.438,230.776,19.224,19.229,19.272,13303.462,463.904,13311.548,47.500
6.147700,230.588,230.437,230.773,19.223,19.229,19.275,13303.917,460.739,13311.893,47.500
6.168800,230.590,230.438,230.774,19.225,19.228,19.271,13302.975,464.773,13311.091,47.500
